#x(nm),y(nN)
-5.400000000000001465e-01,-1.055262969230283154e+01
-5.358126582278484040e-01,-7.234677301274449412e+00
-5.316253164556963284e-01,-6.808446374246466704e+00
-5.274379746835446969e-01,-5.774044907862304399e+00
-5.232506329113926213e-01,-6.796762294237933766e+00
-5.190632911392405457e-01,-7.176049499915945873e+00
-5.148759493670889142e-01,-8.149984224460707694e+00
-5.106886075949368387e-01,-7.097347699013480060e+00
-5.065012658227847631e-01,-6.852326572677919891e+00
-5.023139240506331316e-01,-7.318532964187832945e+00
-4.981265822784810560e-01,-7.163972733746662769e+00
-4.939392405063294245e-01,-6.560604037282661061e+00
-4.897518987341773489e-01,-6.654514443951653924e+00
-4.855645569620253288e-01,-7.246569285663540860e+00
-4.813772151898736973e-01,-7.233934273409047933e+00
-4.771898734177216217e-01,-6.905220260269096855e+00
-4.730025316455699902e-01,-7.200790392080389068e+00
-4.688151898734179146e-01,-6.831311127891848578e+00
-4.646278481012658390e-01,-6.486409356934360382e+00
-4.604405063291142075e-01,-7.284301610733490584e+00
-4.562531645569621319e-01,-9.033701403708947808e+00
-4.520658227848101118e-01,-9.261080951803213779e+00
-4.478784810126584248e-01,-8.720299734200695596e+00
-4.436911392405064047e-01,-9.622593199940052244e+00
-4.395037974683547732e-01,-1.182881910251072632e+01
-4.353164556962026976e-01,-8.410250627790345490e+00
-4.311291139240506221e-01,-5.231679022602804707e+00
-4.269417721518989906e-01,-3.994402625150540675e+00
-4.227544303797469150e-01,-6.308734136142131632e+00
-4.185670886075948949e-01,-5.431785940381030464e+00
-4.143797468354432079e-01,-5.598010434337069796e+00
-4.101924050632911878e-01,-5.368687546358181351e+00
-4.060050632911395563e-01,-5.073080294847452265e+00
-4.018177215189874807e-01,-5.385329846500929385e+00
-3.976303797468354051e-01,-5.669437173392918972e+00
-3.934430379746837736e-01,-5.848735469314845226e+00
-3.892556962025316980e-01,-5.756947345031739438e+00
-3.850683544303800665e-01,-6.035241690585062102e+00
-3.808810126582279909e-01,-6.322627420426464084e+00
-3.766936708860759708e-01,-6.387939618475456882e+00
-3.725063291139242838e-01,-7.718700183032219719e+00
-3.683189873417722637e-01,-8.471667566766816648e+00
-3.641316455696201881e-01,-5.107176737599269600e+00
-3.599443037974685566e-01,-1.475037163584794309e+00
-3.557569620253164810e-01,-1.729469888964622504e+00
-3.515696202531648495e-01,-3.338603713372484627e+00
-3.473822784810127740e-01,-3.198313012243465536e+00
-3.431949367088607539e-01,-2.876725884603794636e+00
-3.390075949367090669e-01,-3.466718845559647821e+00
-3.348202531645570468e-01,-3.258896215038239674e+00
-3.306329113924054153e-01,-3.430270221465361757e+00
-3.264455696202533397e-01,-3.479381968667395686e+00
-3.222582278481012641e-01,-3.403733243214956516e+00
-3.180708860759496326e-01,-3.450824108082271913e+00
-3.138835443037975570e-01,-3.387920406101467385e+00
-3.096962025316455369e-01,-3.525898132862580248e+00
-3.055088607594938499e-01,-3.460035260069595608e+00
-3.013215189873418298e-01,-3.471194246297070851e+00
-2.971341772151901428e-01,-3.407976262557717906e+00
-2.929468354430381227e-01,-3.335080050962559994e+00
-2.887594936708860471e-01,-3.306283054891004269e+00
-2.845721518987344156e-01,-3.326639114002634123e+00
-2.803848101265823400e-01,-3.423570839583449210e+00
-2.761974683544303200e-01,-3.435328246533017715e+00
-2.720101265822786329e-01,-3.438122908995714155e+00
-2.678227848101266129e-01,-3.362602904725887409e+00
-2.636354430379749259e-01,-3.212694141410996185e+00
-2.594481012658229058e-01,-3.155697715608592802e+00
-2.552607594936710522e-01,-3.112743713437110316e+00
