#x(nm),y(Hz)
-4.799999999999999822e-01,-3.970618882778988024e+01
-4.759301265822785121e-01,-3.867970864371481099e+01
-4.718602531645568199e-01,-3.735753515340427811e+01
-4.677903797468355163e-01,-3.656289019444388089e+01
-4.637205063291138241e-01,-3.638826256739075404e+01
-4.596506329113925204e-01,-3.671907193473592912e+01
-4.555807594936708282e-01,-2.880470030315580487e+01
-4.515108860759495246e-01,-2.487450366735692242e+01
-4.474410126582278324e-01,-2.152346019732188154e+01
-4.433711392405061402e-01,-2.053880363484457661e+01
-4.393012658227848366e-01,-1.886105147860229536e+01
-4.352313924050631444e-01,-1.743976492528636513e+01
-4.311615189873418408e-01,-1.687885758797316527e+01
-4.270916455696201486e-01,-1.635663960853352705e+01
-4.230217721518988450e-01,-1.590857933800026558e+01
-4.189518987341771528e-01,-1.552735336058035998e+01
-4.148820253164558491e-01,-1.514180876281520938e+01
-4.108121518987341569e-01,-1.456761740255468318e+01
-4.067422784810124647e-01,-1.419188045129951270e+01
-4.026724050632911611e-01,-1.378641496603280636e+01
-3.986025316455694689e-01,-1.355765668865264217e+01
-3.945326582278482208e-01,-1.329593074704452604e+01
-3.904627848101264731e-01,-1.278075628023686328e+01
-3.863929113924052250e-01,-1.253721573990594251e+01
-3.823230379746834773e-01,-1.235613997383535079e+01
-3.782531645569617851e-01,-1.168978358343547796e+01
-3.741832911392405370e-01,-1.177876754740037946e+01
-3.701134177215187893e-01,-1.092312548216735735e+01
-3.660435443037975412e-01,-1.153718023623931543e+01
-3.619736708860758490e-01,-9.342362299595620811e+00
-3.579037974683545453e-01,-1.282664637339089175e+01
-3.538339240506328531e-01,-9.558667854584001589e+00
-3.497640506329115495e-01,-7.534251412258410774e+00
-3.456941772151898573e-01,-7.217974863647421913e+00
-3.416243037974681651e-01,-7.064269435573642397e+00
-3.375544303797468615e-01,-6.805916940401704807e+00
-3.334845569620251693e-01,-6.557038601671780320e+00
-3.294146835443038657e-01,-6.262521505472269823e+00
-3.253448101265821735e-01,-6.080699562308213402e+00
-3.212749367088608698e-01,-5.937633245675044691e+00
-3.172050632911391777e-01,-5.815936459449059903e+00
-3.131351898734178740e-01,-5.755020965309093128e+00
-3.090653164556961818e-01,-5.695453541913969353e+00
-3.049954430379744896e-01,-5.562333846414230010e+00
-3.009255696202531860e-01,-5.444106616161039192e+00
-2.968556962025314938e-01,-5.361175032272479157e+00
-2.927858227848101902e-01,-5.239781190192607241e+00
-2.887159493670884980e-01,-5.121718359318894187e+00
-2.846460759493671944e-01,-5.012644440868542439e+00
-2.805762025316455022e-01,-4.842052864818293223e+00
-2.765063291139242541e-01,-4.697859509836058933e+00
-2.724364556962025063e-01,-4.528986803763422664e+00
-2.683665822784808141e-01,-4.364449455485611473e+00
-2.642967088607595660e-01,-4.096383297936182721e+00
-2.602268354430380404e-01,-3.955687903097910407e+00
-2.561569620253163482e-01,-3.770453612808401633e+00
-2.520870886075948225e-01,-3.618716737715651277e+00
-2.480172151898733524e-01,-3.459597221174612880e+00
-2.439473417721518544e-01,-3.303106850303415776e+00
-2.398774683544303565e-01,-3.175366796159837079e+00
-2.358075949367088586e-01,-3.144477033714282221e+00
-2.317377215189873607e-01,-2.999311490257107415e+00
-2.276678481012658906e-01,-2.956638246941361459e+00
-2.235979746835441706e-01,-2.888646511495452263e+00
-2.195281012658226727e-01,-2.697317078378024480e+00
-2.154582278481012025e-01,-2.521929065225034350e+00
-2.113883544303797046e-01,-2.484282227780035157e+00
-2.073184810126582067e-01,-2.398193214399872542e+00
-2.032486075949367088e-01,-2.353987557296177702e+00
-1.991787341772152109e-01,-2.298518090250453838e+00
-1.951088607594937130e-01,-2.200266528174401159e+00
-1.910389873417722151e-01,-2.146352369223341938e+00
-1.869691139240505229e-01,-2.096133922955467632e+00
-1.828992405063290250e-01,-2.035611966918917215e+00
-1.788293670886075271e-01,-1.991856595325818491e+00
-1.747594936708860291e-01,-1.931638431014422563e+00
-1.706896202531645312e-01,-1.900876790369994129e+00
-1.666197468354430333e-01,-1.850113473229776373e+00
-1.625498734177215632e-01,-1.813501178579452811e+00
-1.584800000000000653e-01,-1.721214687149293487e+00
-1.544101265822785674e-01,-1.672549166704265122e+00
-1.503402531645568474e-01,-1.648167645707629747e+00
-1.462703797468353772e-01,-1.624214086503856347e+00
-1.422005063291138793e-01,-1.583039730284899971e+00
-1.381306329113923814e-01,-1.581068401360616660e+00
-1.340607594936708835e-01,-1.512464496702987882e+00
-1.299908860759493856e-01,-1.516762503887973068e+00
-1.259210126582278877e-01,-1.431647210814396054e+00
-1.218511392405064037e-01,-1.403246904127084527e+00
-1.177812658227846976e-01,-1.391067374354670427e+00
-1.137113924050631997e-01,-1.311902285566247217e+00
-1.096415189873417018e-01,-1.325851979441656114e+00
-1.055716455696202177e-01,-1.281645834320327637e+00
-1.015017721518987198e-01,-1.251703258411673181e+00
-9.743189873417722191e-02,-1.209109849948714288e+00
-9.336202531645572400e-02,-1.220020848976739902e+00
-8.929215189873423997e-02,-1.171989601357818378e+00
-8.522227848101274206e-02,-1.156881577731838417e+00
-8.115240506329103598e-02,-1.143547490254320342e+00
-7.708253164556953807e-02,-1.137769177942507648e+00
-7.301265822784805404e-02,-1.104310288460382594e+00
-6.894278481012655613e-02,-1.080296071664282875e+00
-6.487291139240505822e-02,-1.092904174610352053e+00
-6.080303797468356725e-02,-1.032666445982006742e+00
-5.673316455696206934e-02,-1.015976183834374602e+00
-5.266329113924057143e-02,-9.917092519806625095e-01
-4.859341772151887229e-02,-9.931425440624135348e-01
-4.452354430379738132e-02,-9.506493828482194264e-01
-4.045367088607588341e-02,-9.492511626360911059e-01
-3.638379746835439243e-02,-9.216176564009623817e-01
-3.231392405063289452e-02,-9.377294800306412714e-01
-2.824405063291140008e-02,-8.937402018552871308e-01
