#x(nm),y(Hz)
-2.822169620253165423e-01,-8.896178624674654145e+00
-2.781078481012657644e-01,-8.701887946294490916e+00
-2.739987341772153751e-01,-8.552229371372384037e+00
-2.698896202531645971e-01,-8.425075692427636653e+00
-2.657805063291142078e-01,-8.270554417808007486e+00
-2.616713924050633744e-01,-8.151018895955189691e+00
-2.575622784810127630e-01,-7.995342832975298464e+00
-2.534531645569622071e-01,-7.891942200740865054e+00
-2.493440506329114015e-01,-7.759845370895015471e+00
-2.452349367088607901e-01,-7.626253625256805613e+00
-2.411258227848102065e-01,-7.532056100562910750e+00
-2.370167088607595951e-01,-7.365147964171850248e+00
-2.329075949367090115e-01,-7.193185840353500282e+00
-2.287984810126582058e-01,-7.067864706306852263e+00
-2.246893670886076222e-01,-6.878125564303563699e+00
-2.205802531645570108e-01,-6.714743157246569005e+00
-2.164711392405064272e-01,-6.505482459013685492e+00
-2.123620253164558436e-01,-6.299838502858953859e+00
-2.082529113924050379e-01,-6.118384388426342468e+00
-2.041437974683544265e-01,-5.867079896293552643e+00
-2.000346835443038429e-01,-5.660329434594559395e+00
-1.959255696202532593e-01,-5.457690353407530282e+00
-1.918164556962026479e-01,-5.175717967445649492e+00
-1.877073417721520643e-01,-4.896057779201110627e+00
-1.835982278481012586e-01,-4.698382803885150949e+00
-1.794891139240506750e-01,-4.430911185623421567e+00
-1.753800000000000636e-01,-4.176311542293931645e+00
-1.712708860759494800e-01,-3.981617359820482260e+00
-1.671617721518988686e-01,-3.753578341470880098e+00
-1.630526582278480907e-01,-3.546299248193197862e+00
-1.589435443037974793e-01,-3.359360657065934674e+00
-1.548344303797468957e-01,-3.255433586339488983e+00
-1.507253164556962843e-01,-3.104188728306747080e+00
-1.466162025316457007e-01,-2.938903354997717265e+00
-1.425070886075951171e-01,-2.790421823757009534e+00
-1.383979746835443114e-01,-2.667430926892122578e+00
-1.342888607594937000e-01,-2.553202766694671499e+00
-1.301797468354431164e-01,-2.429576975163776797e+00
-1.260706329113925328e-01,-2.328347124215731867e+00
-1.219615189873419353e-01,-2.231671135159001729e+00
-1.178524050632911296e-01,-2.154232691447893089e+00
-1.137432911392405321e-01,-2.106878532786013558e+00
-1.096341772151899346e-01,-2.014360409242970551e+00
-1.055250632911393510e-01,-1.950820126052597026e+00
-1.014159493670887535e-01,-1.881470516145652860e+00
-9.730683544303794785e-02,-1.779738265088314231e+00
-9.319772151898735035e-02,-1.753302724009413671e+00
-8.908860759493676673e-02,-1.669151332155712542e+00
-8.497949367088616923e-02,-1.621764380854201937e+00
-8.087037974683557173e-02,-1.573432881912910641e+00
-7.676126582278476607e-02,-1.480320117875347563e+00
-7.265215189873416857e-02,-1.468579467209729650e+00
-6.854303797468358495e-02,-1.372706628829161835e+00
-6.443392405063298745e-02,-1.368865755498261949e+00
-6.032481012658238995e-02,-1.311464754479481964e+00
-5.621569620253179939e-02,-1.293079572383580400e+00
-5.210658227848099372e-02,-1.260102039320143641e+00
-4.799746835443040316e-02,-1.195769848308054328e+00
-4.388835443037980566e-02,-1.199258425746893675e+00
-3.977924050632921510e-02,-1.151419156518456166e+00
-3.567012658227861760e-02,-1.129900858478656067e+00
-3.156101265822781887e-02,-1.087143438935054274e+00
-2.745189873417722137e-02,-1.089893134549374754e+00
-2.334278481012662734e-02,-1.042250225855519075e+00
-1.923367088607603331e-02,-1.021687272800097634e+00
-1.512455696202543928e-02,-9.991352894795335615e-01
-1.101544303797484525e-02,-1.016545390957714012e+00
-6.906329113924043923e-03,-9.899265033353654708e-01
-2.797215189873449026e-03,-9.656407675665583668e-01
1.311898734177145438e-03,-9.311662640162199356e-01
5.421012658227739901e-03,-8.935522370995532260e-01
9.530126582278334799e-03,-8.948065967226905837e-01
1.363924050632913526e-02,-8.762903659804177625e-01
1.774835443037972929e-02,-8.502425616562270250e-01
2.185746835443032332e-02,-8.354448639440854585e-01
2.596658227848091735e-02,-8.110250067365620819e-01
3.007569620253151485e-02,-8.112089975049703305e-01
3.418481012658231705e-02,-7.909718035424335714e-01
3.829392405063290761e-02,-7.874895866176618853e-01
4.240303797468350511e-02,-7.736543289130528578e-01
4.651215189873409567e-02,-7.650132722296352217e-01
5.062126582278469317e-02,-7.553312696165090934e-01
5.473037974683549189e-02,-7.391973952485493271e-01
5.883949367088608939e-02,-6.994113999150064487e-01
6.294860759493668689e-02,-7.278213551006180726e-01
6.705772151898727051e-02,-7.165504468011472117e-01
7.116683544303786801e-02,-6.792359338185682827e-01
7.527594936708846551e-02,-6.877908945625159642e-01
7.938506329113927118e-02,-6.554842285305495508e-01
8.349417721518985480e-02,-6.503409133540369869e-01
8.760329113924045230e-02,-6.524094302460812234e-01
9.171240506329104980e-02,-6.145784897054209495e-01
9.582151898734164730e-02,-6.075731094311918046e-01
9.993063291139245297e-02,-5.861805554705290522e-01
1.040397468354430366e-01,-5.887648999101742220e-01
1.081488607594936341e-01,-5.729100900655759165e-01
1.122579746835442316e-01,-5.757296312809627725e-01
1.163670886075948291e-01,-5.587353356772557511e-01
1.204762025316454127e-01,-5.428801253086577017e-01
1.245853164556962184e-01,-5.172505209736213416e-01
1.286944303797468159e-01,-5.282425270746129442e-01
1.328035443037973995e-01,-4.951105681695489036e-01
1.369126582278480109e-01,-4.980383386421651792e-01
1.410217721518985945e-01,-4.693542278076041629e-01
1.451308860759494002e-01,-4.715295237479009138e-01
1.492399999999999838e-01,-4.649846002293231972e-01
1.533491139240505952e-01,-4.272212595281956737e-01
1.574582278481011788e-01,-4.568404221703443735e-01
1.615673417721517902e-01,-4.275819855848463913e-01
1.656764556962025681e-01,-4.169977587786797280e-01
1.697855696202531794e-01,-4.026349982991763721e-01
1.738946835443037631e-01,-4.122222861421049878e-01
1.780037974683543744e-01,-3.979660930758059934e-01
1.821129113924049581e-01,-3.850313553335709127e-01
1.862220253164557637e-01,-3.637380163346886075e-01
1.903311392405063474e-01,-3.732913163152280500e-01
1.944402531645569587e-01,-3.435525771770584491e-01
1.985493670886075424e-01,-3.553022736898285849e-01
2.026584810126581260e-01,-3.091842247335980787e-01
2.067675949367087374e-01,-3.542932629000227207e-01
2.108767088607595430e-01,-3.267730222129316964e-01
2.149858227848101266e-01,-3.022937408544311699e-01
2.190949367088607103e-01,-3.147628261368163871e-01
2.232040506329113216e-01,-2.969064759643480489e-01
2.273131645569619053e-01,-2.884301136317060088e-01
2.314222784810127109e-01,-2.814612546083069544e-01
2.355313924050632945e-01,-2.798712514607847313e-01
2.396405063291139059e-01,-2.837570528716316653e-01
2.437496202531644895e-01,-2.545280035272501351e-01
2.478587341772151009e-01,-2.718788208334131928e-01
2.519678481012656568e-01,-2.536313430171079908e-01
2.560769620253164902e-01,-2.556572221917046139e-01
2.601860759493671016e-01,-2.426456510156543844e-01
2.642951898734176575e-01,-2.295353610161579017e-01
2.684043037974682688e-01,-2.311570778190027431e-01
2.725134177215188802e-01,-2.229490655875385752e-01
2.766225316455696581e-01,-2.154276310451823662e-01
2.807316455696202695e-01,-2.226049450582926470e-01
2.848407594936708254e-01,-2.067657050681656061e-01
2.889498734177214367e-01,-2.157666201368081405e-01
2.930589873417720481e-01,-2.000519064965960991e-01
2.971681012658228260e-01,-2.123270066300527725e-01
3.012772151898734374e-01,-1.906840653775704331e-01
3.053863291139240488e-01,-1.887209600058140646e-01
3.094954430379746046e-01,-1.726502462609013078e-01
3.136045569620252160e-01,-1.937790074347174318e-01
3.177136708860759939e-01,-1.704519882954208532e-01
3.218227848101266053e-01,-1.718876133637441406e-01
3.259318987341772167e-01,-1.656171929650315233e-01
3.300410126582278281e-01,-2.054432229698732737e-01
3.341501265822783839e-01,-1.364165906402137196e-01
3.382592405063289953e-01,-1.957847221421601391e-01
3.423683544303797732e-01,-1.658434146456659875e-01
3.464774683544303846e-01,-1.822780330283712003e-01
3.505865822784809960e-01,-1.748872397469608542e-01
3.546956962025315518e-01,-1.647430999196810575e-01
3.588048101265821632e-01,-1.719683917606529278e-01
3.629139240506329966e-01,-1.464104279673416054e-01
3.670230379746835525e-01,-1.557016735286164133e-01
3.711321518987341639e-01,-1.599382964798234941e-01
3.752412658227847753e-01,-1.528563710259890351e-01
3.793503797468353311e-01,-1.526289353614689315e-01
3.834594936708859425e-01,-1.575452131752629326e-01
3.875686075949367204e-01,-1.277923123900541746e-01
3.916777215189873318e-01,-1.383639006290744433e-01
3.957868354430379432e-01,-1.513513342698715736e-01
3.998959493670885545e-01,-1.356899096540058469e-01
4.040050632911391104e-01,-1.402367044328179935e-01
4.081141772151899438e-01,-1.320796009138485161e-01
4.122232911392404997e-01,-1.267142963555651924e-01
4.163324050632911111e-01,-1.352197557532079930e-01
4.204415189873417225e-01,-1.350975611237775764e-01
4.245506329113922783e-01,-1.355963166676341647e-01
4.286597468354431117e-01,-1.410988317516641555e-01
4.327688607594937231e-01,-1.240533063476626507e-01
4.368779746835442790e-01,-1.121994881054704241e-01
4.409870886075948904e-01,-1.149337659998709293e-01
4.450962025316455017e-01,-1.165902835766911005e-01
4.492053164556962797e-01,-1.075513174410657191e-01
4.533144303797468910e-01,-1.161762003275811361e-01
4.574235443037974469e-01,-1.236272098707549283e-01
4.615326582278480583e-01,-9.857244831431355436e-02
4.656417721518986697e-01,-1.171651515467446725e-01
4.697508860759492810e-01,-1.060775336692874049e-01
4.738600000000000589e-01,-1.074022774520948520e-01
4.779691139240506703e-01,-1.058145720780552246e-01
4.820782278481012262e-01,-1.230628533794295709e-01
4.861873417721518376e-01,-9.667072857637970529e-02
4.902964556962024489e-01,-1.159051894839256969e-01
4.944055696202532268e-01,-1.149417652713394800e-01
4.985146835443038382e-01,-9.540633078448657045e-02
5.026237974683543941e-01,-1.089071378075698870e-01
5.067329113924050610e-01,-1.143238409017144352e-01
5.108420253164556168e-01,-9.524022329213555071e-02
5.149511392405061727e-01,-1.008827946755277427e-01
5.190602531645570616e-01,-1.058881881540487679e-01
5.231693670886076175e-01,-8.751351484344371823e-02
5.272784810126581734e-01,-7.448755930807648973e-02
5.313875949367088403e-01,-8.020276239010082353e-02
5.354967088607593961e-01,-1.011520284491764787e-01
5.396058227848101740e-01,-6.207486969450048964e-02
5.437149367088607299e-01,-9.475141718475565966e-02
5.478240506329113968e-01,-6.437206193660427456e-02
5.519331645569619527e-01,-8.698837068873943590e-02
5.560422784810126196e-01,-6.561999693632325492e-02
5.601513924050633975e-01,-6.476724901773478482e-02
5.642605063291139533e-01,-6.684291787298002330e-02
