#x(nm),y(Hz)
-4.400000000000000577e-01,-2.990080262843760650e+01
-4.360084810126583776e-01,-2.697725696615545488e+01
-4.320169620253165865e-01,-2.682867122929480175e+01
-4.280254430379748509e-01,-2.692093655142620179e+01
-4.240339240506330598e-01,-2.689142062959720647e+01
-4.200424050632913242e-01,-2.696678925887609424e+01
-4.160508860759495331e-01,-2.699829469878696386e+01
-4.120593670886077420e-01,-2.691032957788110735e+01
-4.080678481012660064e-01,-2.675416093495981329e+01
-4.040763291139242153e-01,-2.647093029865508385e+01
-4.000848101265824797e-01,-2.603257693750639490e+01
-3.960932911392406885e-01,-2.554934573276793230e+01
-3.921017721518989529e-01,-2.507750594013256062e+01
-3.881102531645571618e-01,-2.464915417059833302e+01
-3.841187341772154262e-01,-2.422971259990222848e+01
-3.801272151898736351e-01,-2.394502961539773267e+01
-3.761356962025318440e-01,-2.373924523368311057e+01
-3.721441772151901084e-01,-2.357121337865645216e+01
-3.681526582278483173e-01,-2.344534793829083341e+01
-3.641611392405065817e-01,-2.325071622650947489e+01
-3.601696202531647906e-01,-2.306542672320687615e+01
-3.561781012658230550e-01,-2.267536465024272374e+01
-3.521865822784812639e-01,-2.214559293323177158e+01
-3.481950632911394727e-01,-2.134935653300894742e+01
-3.442035443037977371e-01,-2.080324234603972045e+01
-3.402120253164559460e-01,-2.004751537613260481e+01
-3.362205063291142104e-01,-1.910308830049681106e+01
-3.322289873417724193e-01,-1.770762894919339203e+01
-3.282374683544306837e-01,-1.699355111924602824e+01
-3.242459493670888926e-01,-1.680938995691272453e+01
-3.202544303797471570e-01,-1.661891349575379806e+01
-3.162629113924053659e-01,-1.635319346073828228e+01
-3.122713924050635748e-01,-1.605878741715078206e+01
-3.082798734177218392e-01,-1.576659826514023166e+01
-3.042883544303800480e-01,-1.539044576573708945e+01
-3.002968354430383124e-01,-1.498453576016643574e+01
-2.963053164556961327e-01,-1.453936972067166167e+01
-2.923137974683543416e-01,-1.409703732335921700e+01
-2.883222784810126060e-01,-1.354685315082820907e+01
-2.843307594936708149e-01,-1.283086254135355553e+01
-2.803392405063290793e-01,-1.186638112345243812e+01
-2.763477215189872882e-01,-1.097856436375211686e+01
-2.723562025316454971e-01,-1.050967758438398825e+01
-2.683646835443037615e-01,-1.017901683700731041e+01
-2.643731645569619704e-01,-9.844143995634428990e+00
-2.603816455696204013e-01,-9.258083127749797470e+00
-2.563901265822786657e-01,-8.075794954582145024e+00
-2.523986075949368746e-01,-6.078631438933163267e+00
-2.484070886075951112e-01,-5.500613908436694288e+00
-2.444155696202533479e-01,-6.153420265799615763e+00
-2.404240506329115845e-01,-7.219944066120211446e+00
-2.364325316455698212e-01,-7.549186571321380157e+00
-2.324410126582280578e-01,-7.562342970179966706e+00
-2.284494936708862944e-01,-7.319252282261455633e+00
-2.244579746835443090e-01,-7.176197405668421681e+00
-2.204664556962025457e-01,-7.163609440547515916e+00
-2.164749367088607823e-01,-7.154008594718114011e+00
-2.124834177215190190e-01,-7.146715589863689821e+00
-2.084918987341772556e-01,-7.104944236650333700e+00
-2.045003797468354922e-01,-7.045204692988937367e+00
-2.005088607594937289e-01,-7.585731176316777180e+00
-1.965173417721519378e-01,-7.688964427416696168e+00
-1.925258227848101744e-01,-7.315406828026057795e+00
-1.885343037974684111e-01,-7.036666818248995980e+00
-1.845427848101266477e-01,-6.797668853241777498e+00
-1.805512658227848843e-01,-6.628593922306476927e+00
-1.765597468354431210e-01,-6.507582906060640049e+00
-1.725682278481013576e-01,-6.333218699196235590e+00
-1.685767088607595943e-01,-6.168009117677152986e+00
-1.645851898734178032e-01,-5.887720125964915674e+00
-1.605936708860760398e-01,-5.589559577540046398e+00
-1.566021518987342764e-01,-5.231736224008367131e+00
-1.526106329113925131e-01,-5.013352508498083893e+00
-1.486191139240507497e-01,-4.639425427177954475e+00
-1.446275949367089864e-01,-4.356740487261399508e+00
-1.406360759493672230e-01,-4.069940087084048308e+00
-1.366445569620254596e-01,-3.778765589295255634e+00
-1.326530379746836963e-01,-3.509802639806278268e+00
-1.286615189873419052e-01,-3.311342526801650976e+00
-1.246700000000001557e-01,-3.100572981207580625e+00
-1.206784810126583785e-01,-2.923881038187378323e+00
-1.166869620253166151e-01,-2.737986152954150043e+00
-1.126954430379748517e-01,-2.637401803071816264e+00
-1.087039240506330884e-01,-2.485445254146724015e+00
-1.047124050632913111e-01,-2.362996100544559663e+00
-1.007208860759495478e-01,-2.255437068700901548e+00
-9.672936708860778443e-02,-2.153215629654051444e+00
-9.273784810126602107e-02,-2.077747524471072360e+00
-8.874632911392424384e-02,-2.000869703618649353e+00
-8.475481012658248048e-02,-1.915854753811347955e+00
-8.076329113924071712e-02,-1.871354918657132327e+00
-7.677177215189874560e-02,-1.778597901342640508e+00
-7.278025316455696836e-02,-1.747416468662248201e+00
-6.878873417721520500e-02,-1.728928161344231995e+00
-6.479721518987344164e-02,-1.636765157285615224e+00
-6.080569620253167828e-02,-1.600726458316754197e+00
-5.681417721518990799e-02,-1.560271029206125482e+00
-5.282265822784814463e-02,-1.512548174759268171e+00
-4.883113924050637433e-02,-1.487176134877957301e+00
-4.483962025316461097e-02,-1.459896999806732154e+00
-4.084810126582284068e-02,-1.422155841793522058e+00
