#x(nm),y(Hz)
-4.400000000000000577e-01,-1.489173042598424246e+01
-4.360084810126583776e-01,-1.039844931276360995e+01
-4.320169620253165865e-01,-9.849788542649582368e+00
-4.280254430379748509e-01,-9.417366787553575591e+00
-4.240339240506330598e-01,-9.035467423062494063e+00
-4.200424050632913242e-01,-8.816637487068131662e+00
-4.160508860759495331e-01,-8.626351451211332844e+00
-4.120593670886077420e-01,-8.427803230977364279e+00
-4.080678481012660064e-01,-8.352289651095372136e+00
-4.040763291139242153e-01,-8.185457191255213871e+00
-4.000848101265824797e-01,-8.012147428974204288e+00
-3.960932911392406885e-01,-7.909556507997862695e+00
-3.921017721518989529e-01,-7.732341605938994888e+00
-3.881102531645571618e-01,-7.622193358420208398e+00
-3.841187341772154262e-01,-7.463827719102784641e+00
-3.801272151898736351e-01,-7.254706631347983325e+00
-3.761356962025318440e-01,-7.088382919703049900e+00
-3.721441772151901084e-01,-6.915132842964496263e+00
-3.681526582278483173e-01,-6.753228703630018259e+00
-3.641611392405065817e-01,-6.574291447345983030e+00
-3.601696202531647906e-01,-6.483049305942405915e+00
-3.561781012658230550e-01,-6.365659212605585537e+00
-3.521865822784812639e-01,-6.225480610725207420e+00
-3.481950632911394727e-01,-6.086148975113970572e+00
-3.442035443037977371e-01,-5.998357226498105987e+00
-3.402120253164559460e-01,-5.867492411409601871e+00
-3.362205063291142104e-01,-5.747419310830936823e+00
-3.322289873417724193e-01,-5.637938972953922878e+00
-3.282374683544306837e-01,-5.505391594001887157e+00
-3.242459493670888926e-01,-5.366278805379656625e+00
-3.202544303797471570e-01,-5.246498448175896279e+00
-3.162629113924053659e-01,-5.102031013744727339e+00
-3.122713924050635748e-01,-5.032991894134901223e+00
-3.082798734177218392e-01,-4.913362171871624717e+00
-3.042883544303800480e-01,-4.793829083343754682e+00
-3.002968354430383124e-01,-4.673721876740827952e+00
-2.963053164556961327e-01,-4.547077682154590406e+00
-2.923137974683543416e-01,-4.473431407100874502e+00
-2.883222784810126060e-01,-4.387180113914121549e+00
-2.843307594936708149e-01,-4.209553097395436261e+00
-2.803392405063290793e-01,-4.107203760757608180e+00
-2.763477215189872882e-01,-4.054131944839189927e+00
-2.723562025316454971e-01,-3.908388376666931840e+00
-2.683646835443037615e-01,-3.806726844851695546e+00
-2.643731645569619704e-01,-3.711971782949261556e+00
-2.603816455696204013e-01,-3.570022509976012337e+00
-2.563901265822786657e-01,-3.470708609497390462e+00
-2.523986075949368746e-01,-3.373478018667364076e+00
-2.484070886075951112e-01,-3.262695967531065389e+00
-2.444155696202533479e-01,-3.186042678005025053e+00
-2.404240506329115845e-01,-3.082132990757266988e+00
-2.364325316455698212e-01,-2.983930378235808867e+00
-2.324410126582280578e-01,-2.919290935755618932e+00
-2.284494936708862944e-01,-2.840500335375905738e+00
-2.244579746835443090e-01,-2.769250008526505713e+00
-2.204664556962025457e-01,-2.716388513091029466e+00
-2.164749367088607823e-01,-2.647090756130558109e+00
-2.124834177215190190e-01,-2.581465081115494442e+00
-2.084918987341772556e-01,-2.552358431577631315e+00
-2.045003797468354922e-01,-2.483893430042859674e+00
-2.005088607594937289e-01,-2.446544491308648261e+00
-1.965173417721519378e-01,-2.372574209024454372e+00
-1.925258227848101744e-01,-2.355390457134411974e+00
-1.885343037974684111e-01,-2.287300621866508621e+00
-1.845427848101266477e-01,-2.263835677175111361e+00
-1.805512658227848843e-01,-2.223363195052352914e+00
-1.765597468354431210e-01,-2.179619376769250216e+00
-1.725682278481013576e-01,-2.186557110537624471e+00
-1.685767088607595943e-01,-2.134806903059310201e+00
-1.645851898734178032e-01,-2.068476370209524795e+00
-1.605936708860760398e-01,-2.084244722092745583e+00
-1.566021518987342764e-01,-2.018130194063277649e+00
-1.526106329113925131e-01,-2.011220881981787389e+00
-1.486191139240507497e-01,-1.961431770898466098e+00
-1.446275949367089864e-01,-1.957381680517502165e+00
-1.406360759493672230e-01,-1.896454110344357069e+00
-1.366445569620254596e-01,-1.906685917622582771e+00
-1.326530379746836963e-01,-1.869354031900501312e+00
-1.286615189873419052e-01,-1.837251736565068683e+00
-1.246700000000001557e-01,-1.776571435067813898e+00
-1.206784810126583785e-01,-1.790856174895692376e+00
-1.166869620253166151e-01,-1.705682063641841273e+00
-1.126954430379748517e-01,-1.732301815577358184e+00
-1.087039240506330884e-01,-1.673181864690032938e+00
-1.047124050632913111e-01,-1.642176646468321177e+00
-1.007208860759495478e-01,-1.626527665670012723e+00
-9.672936708860778443e-02,-1.545719125521538118e+00
-9.273784810126602107e-02,-1.562979615966166635e+00
-8.874632911392424384e-02,-1.522987460351746591e+00
-8.475481012658248048e-02,-1.508191130159957094e+00
-8.076329113924071712e-02,-1.495830538534122844e+00
-7.677177215189874560e-02,-1.438657473198349468e+00
-7.278025316455696836e-02,-1.442150498516387769e+00
-6.878873417721520500e-02,-1.409383135707870327e+00
-6.479721518987344164e-02,-1.359204647514239195e+00
-6.080569620253167828e-02,-1.358397471606734630e+00
-5.681417721518990799e-02,-1.347733654687873317e+00
-5.282265822784814463e-02,-1.305956617137140174e+00
-4.883113924050637433e-02,-1.290071736337695230e+00
