#x(nm),y(nN)
-5.400000000000001465e-01,-9.806359382326540697e+00
-5.358126582278484040e-01,-8.691359695992737500e+00
-5.316253164556963284e-01,-4.825799985582935214e+00
-5.274379746835446969e-01,-8.003622986291107466e+00
-5.232506329113926213e-01,-4.888081466826949217e+00
-5.190632911392405457e-01,-8.154357199068551054e+00
-5.148759493670889142e-01,-8.209873910729355018e+00
-5.106886075949368387e-01,-6.875830283291777256e+00
-5.065012658227847631e-01,-6.672323323613463586e+00
-5.023139240506331316e-01,-7.535265696524712453e+00
-4.981265822784810560e-01,-7.300717858881956346e+00
-4.939392405063294245e-01,-6.333474699538311548e+00
-4.897518987341773489e-01,-6.593876979521221315e+00
-4.855645569620253288e-01,-7.392609456541166857e+00
-4.813772151898736973e-01,-7.333106265671241353e+00
-4.771898734177216217e-01,-6.722790190540853139e+00
-4.730025316455699902e-01,-7.026277439339383868e+00
-4.688151898734179146e-01,-7.580020448700121705e+00
-4.646278481012658390e-01,-5.684674442913737913e+00
-4.604405063291142075e-01,-7.376024153627120050e+00
-4.562531645569621319e-01,-9.336467942392532748e+00
-4.520658227848101118e-01,-9.318688327487944179e+00
-4.478784810126584248e-01,-8.607832131555277044e+00
-4.436911392405064047e-01,-9.161320443977938766e+00
-4.395037974683547732e-01,-1.162464073833165656e+01
-4.353164556962026976e-01,-1.126195361561064701e+01
-4.311291139240506221e-01,-9.555275742263799055e-01
-4.269417721518989906e-01,-6.857688316486840741e+00
-4.227544303797469150e-01,-5.232517193407918654e+00
-4.185670886075948949e-01,-5.749284702426773919e+00
-4.143797468354432079e-01,-5.521586624938557897e+00
-4.101924050632911878e-01,-5.367360784388669259e+00
-4.060050632911395563e-01,-5.213123915716298740e+00
-4.018177215189874807e-01,-4.970104088958794186e+00
-3.976303797468354051e-01,-6.183562046606011720e+00
-3.934430379746837736e-01,-5.554648660357491607e+00
-3.892556962025316980e-01,-5.782829162134717649e+00
-3.850683544303800665e-01,-6.136747058277576272e+00
-3.808810126582279909e-01,-6.187191640423614913e+00
-3.766936708860759708e-01,-6.689372949885404651e+00
-3.725063291139242838e-01,-6.818608596033305602e+00
-3.683189873417722637e-01,-9.267130264940664830e+00
-3.641316455696201881e-01,-6.226293214110551588e+00
-3.599443037974685566e-01,8.319568570051660839e-01
-3.557569620253164810e-01,-2.620877151112848580e+00
-3.515696202531648495e-01,-4.198554816730138306e+00
-3.473822784810127740e-01,-1.914780041015281542e+00
-3.431949367088607539e-01,-3.816212741715866663e+00
-3.390075949367090669e-01,-2.975154863247228665e+00
-3.348202531645570468e-01,-3.424781921614071134e+00
-3.306329113924054153e-01,-3.463550092775487421e+00
-3.264455696202533397e-01,-3.325442798695014801e+00
-3.222582278481012641e-01,-3.632902845633767086e+00
-3.180708860759496326e-01,-3.212610492958208663e+00
-3.138835443037975570e-01,-3.565086015522149765e+00
-3.096962025316455369e-01,-3.411885717535709794e+00
-3.055088607594938499e-01,-3.541693104845614837e+00
-3.013215189873418298e-01,-3.413242149531652725e+00
-2.971341772151901428e-01,-3.438137211820948114e+00
-2.929468354430381227e-01,-3.352070610220188929e+00
-2.887594936708860471e-01,-3.242808380703134929e+00
-2.845721518987344156e-01,-3.396535949574447155e+00
-2.803848101265823400e-01,-3.359097300281587373e+00
-2.761974683544303200e-01,-3.491996145037209232e+00
-2.720101265822786329e-01,-3.404741776474164094e+00
-2.678227848101266129e-01,-3.368166067990486123e+00
-2.636354430379749259e-01,-3.263851671818805755e+00
-2.594481012658229058e-01,-3.038482364003816993e+00
-2.552607594936710522e-01,-3.235777555982775500e+00
-2.510734177215191987e-01,-3.032142233459116820e+00
-2.468860759493671231e-01,-3.039574451291869206e+00
-2.426987341772152695e-01,-2.966892765601126580e+00
-2.385113924050634437e-01,-2.956030529157656517e+00
-2.343240506329115902e-01,-2.800206644229901620e+00
-2.301367088607595146e-01,-2.764099096254760912e+00
-2.259493670886076611e-01,-2.598570566694822226e+00
-2.217620253164558353e-01,-2.404798745292957562e+00
-2.175746835443039817e-01,-2.044462288711612619e+00
-2.133873417721519061e-01,-1.939660496361003794e+00
-2.092000000000000526e-01,-1.815702160785231722e+00
