#x(nm),y(nN)
-5.200000000000000178e-01,-5.561102687912516274e+00
-5.158517721518990351e-01,-5.466813930356400064e+00
-5.117035443037978304e-01,-5.251988986312327690e+00
-5.075553164556966257e-01,-5.128287182588485038e+00
-5.034070886075949769e-01,-5.127532325948952696e+00
-4.992588607594937722e-01,-5.618946124717727919e+00
-4.951106329113925120e-01,-5.302991119122569152e+00
-4.909624050632913073e-01,-5.758611157405201020e+00
-4.868141772151901026e-01,-5.688090736227536581e+00
-4.826659493670888423e-01,-5.834623229259942256e+00
-4.785177215189876376e-01,-6.045015400462716570e+00
-4.743694936708864329e-01,-6.191102995625321626e+00
-4.702212658227851727e-01,-5.685647355125591496e+00
-4.660730379746839680e-01,-5.624645002397310911e+00
-4.619248101265823192e-01,-6.526625345110211640e+00
-4.577765822784811145e-01,-7.023975804106550314e+00
-4.536283544303799098e-01,-7.014165543823403404e+00
-4.494801265822786496e-01,-7.286786607464011745e+00
-4.453318987341774449e-01,-8.557896105009632493e+00
-4.411836708860762402e-01,-8.765781620183673795e+00
-4.370354430379749799e-01,-7.675902378340739851e+00
-4.328872151898737752e-01,-6.536786964589924587e+00
-4.287389873417725705e-01,-6.643576076751704029e+00
-4.245907594936709217e-01,-6.070191293821107337e+00
-4.204425316455696615e-01,-5.363136612638300882e+00
-4.162943037974684568e-01,-5.007588518357446894e+00
-4.121460759493672521e-01,-4.671382225794013188e+00
-4.079978481012660474e-01,-4.561430588432715538e+00
-4.038496202531647872e-01,-4.417985101003541359e+00
-3.997013924050635825e-01,-4.380695769130650064e+00
-3.955531645569623778e-01,-4.154683267990414208e+00
-3.914049367088611175e-01,-4.010896168545616369e+00
-3.872567088607599128e-01,-3.757279477502031284e+00
-3.831084810126582640e-01,-3.842640032145799633e+00
-3.789602531645570593e-01,-3.762305664357309176e+00
-3.748120253164557991e-01,-3.805760879929442897e+00
-3.706637974683545944e-01,-4.010486894768646948e+00
-3.665155696202533897e-01,-4.073069769461615586e+00
-3.623673417721521850e-01,-3.697087219744970454e+00
-3.582191139240509248e-01,-3.289695524736857557e+00
-3.540708860759497201e-01,-3.391560814844041705e+00
-3.499226582278485154e-01,-3.150279873510799966e+00
-3.457744303797468666e-01,-3.211958630577420148e+00
-3.416262025316456064e-01,-4.201342398178851134e+00
-3.374779746835444016e-01,-4.515655847177721505e+00
-3.333297468354431969e-01,-3.712371425265244884e+00
-3.291815189873419367e-01,-2.666597791740455303e+00
-3.250332911392407320e-01,-2.522884868469783992e+00
-3.208850632911395273e-01,-2.208956595998790462e+00
-3.167368354430383226e-01,-1.940458216704021188e+00
-3.125886075949370624e-01,-1.729856060482344304e+00
-3.084403797468358577e-01,-1.673346770923030302e+00
-3.042921518987342089e-01,-1.623358850946263088e+00
-3.001439240506330042e-01,-1.661446182303856656e+00
-2.959956962025317440e-01,-1.566584846213219251e+00
-2.918474683544305393e-01,-1.557873004155715613e+00
-2.876992405063293345e-01,-1.472483393468993151e+00
-2.835510126582280743e-01,-1.586154187030293317e+00
-2.794027848101268696e-01,-1.593734480034803447e+00
-2.752545569620256649e-01,-1.549340810166344617e+00
-2.711063291139244602e-01,-1.376272789084296067e+00
-2.669581012658228114e-01,-1.330124509562115032e+00
