#x(nm),y(Hz)
-4.400000000000000577e-01,-1.483797807307459848e+01
-4.360084810126583776e-01,-1.061345872440220717e+01
-4.320169620253165865e-01,-9.527274425191682994e+00
-4.280254430379748509e-01,-9.402087045070299354e+00
-4.240339240506330598e-01,-9.056645071598289576e+00
-4.200424050632913242e-01,-8.808261534738608844e+00
-4.160508860759495331e-01,-8.611942630418999656e+00
-4.120593670886077420e-01,-8.457430403409301078e+00
-4.080678481012660064e-01,-8.326644356995874574e+00
-4.040763291139242153e-01,-8.186112514149940012e+00
-4.000848101265824797e-01,-8.031222197499864990e+00
-3.960932911392406885e-01,-7.884953640168451017e+00
-3.921017721518989529e-01,-7.754368007249965444e+00
-3.881102531645571618e-01,-7.612529416445923403e+00
-3.841187341772154262e-01,-7.455591357858271095e+00
-3.801272151898736351e-01,-7.266987479840903319e+00
-3.761356962025318440e-01,-7.082554687385805181e+00
-3.721441772151901084e-01,-6.919131530694610177e+00
-3.681526582278483173e-01,-6.741819507671419132e+00
-3.641611392405065817e-01,-6.593026130086871994e+00
-3.601696202531647906e-01,-6.473003376496401451e+00
-3.561781012658230550e-01,-6.363921267055040687e+00
-3.521865822784812639e-01,-6.223161401075476107e+00
-3.481950632911394727e-01,-6.098603764330619903e+00
-3.442035443037977371e-01,-5.985630563545205618e+00
-3.402120253164559460e-01,-5.872126445648801152e+00
-3.362205063291142104e-01,-5.750287383856806933e+00
-3.322289873417724193e-01,-5.633639421366937405e+00
-3.282374683544306837e-01,-5.504586204600415478e+00
-3.242459493670888926e-01,-5.372271721071188999e+00
-3.202544303797471570e-01,-5.234144028116356040e+00
-3.162629113924053659e-01,-5.121413954561031545e+00
-3.122713924050635748e-01,-5.017845652375159560e+00
-3.082798734177218392e-01,-4.917764285145851844e+00
-3.042883544303800480e-01,-4.794282693466422884e+00
-3.002968354430383124e-01,-4.668107781533048950e+00
-2.963053164556961327e-01,-4.557803783170138345e+00
-2.923137974683543416e-01,-4.474560072889445905e+00
-2.883222784810126060e-01,-4.366143761764548437e+00
-2.843307594936708149e-01,-4.226066259884656340e+00
-2.803392405063290793e-01,-4.117142256227191766e+00
-2.763477215189872882e-01,-4.030243110989123245e+00
-2.723562025316454971e-01,-3.923296607100224431e+00
-2.683646835443037615e-01,-3.808177568955072534e+00
-2.643731645569619704e-01,-3.699634903130770702e+00
-2.603816455696204013e-01,-3.581198079668424405e+00
-2.563901265822786657e-01,-3.468572841535290774e+00
-2.523986075949368746e-01,-3.368051019364101339e+00
-2.484070886075951112e-01,-3.272044428780937153e+00
-2.444155696202533479e-01,-3.177955652423882338e+00
-2.404240506329115845e-01,-3.082570765940099822e+00
-2.364325316455698212e-01,-2.990407843086302364e+00
-2.324410126582280578e-01,-2.913341870666708022e+00
-2.284494936708862944e-01,-2.841429724537010593e+00
-2.244579746835443090e-01,-2.773164892882722388e+00
-2.204664556962025457e-01,-2.711679932827373296e+00
-2.164749367088607823e-01,-2.645998876125295940e+00
-2.124834177215190190e-01,-2.590784308630285970e+00
-2.084918987341772556e-01,-2.539813992240067542e+00
-2.045003797468354922e-01,-2.495740157569831918e+00
-2.005088607594937289e-01,-2.432732038711961309e+00
-1.965173417721519378e-01,-2.389811393685838059e+00
-1.925258227848101744e-01,-2.337971292472150964e+00
-1.885343037974684111e-01,-2.300771770606128364e+00
-1.845427848101266477e-01,-2.257375508951207088e+00
-1.805512658227848843e-01,-2.219916050457426682e+00
-1.765597468354431210e-01,-2.193618438041534890e+00
