#x(nm),y(nN)
-4.799999999999999822e-01,-4.981887622774432423e+00
-4.759299999999997977e-01,-5.473410741192441087e+00
-4.718599999999998351e-01,-4.996486198003180057e+00
-4.677899999999998726e-01,-5.316149941741540985e+00
-4.637199999999999100e-01,-5.238200651117521645e+00
-4.596499999999999475e-01,-5.536025556963343419e+00
-4.555799999999995964e-01,-3.931672063404027195e+00
-4.515099999999996339e-01,-6.764676372792657766e+00
-4.474399999999996713e-01,-6.352938622968688165e+00
-4.433699999999996533e-01,-7.066854381431729060e+00
-4.392999999999996907e-01,-5.911486492358097422e+00
-4.352299999999997282e-01,-5.682139696009712360e+00
-4.311599999999997657e-01,-6.048815437252407001e+00
-4.270899999999998031e-01,-5.808859177382678318e+00
-4.230199999999998406e-01,-5.934427193886333107e+00
-4.189499999999998781e-01,-6.062462824062581745e+00
-4.148799999999999155e-01,-6.738263789605718479e+00
-4.108099999999999530e-01,-4.727836095737159461e+00
-4.067399999999995464e-01,2.012348314065029176e-01
-4.026699999999995838e-01,-1.906392958751065292e+00
-3.985999999999996213e-01,-4.301681594327462221e+00
-3.945299999999996587e-01,-5.173616209223315110e+00
-3.904599999999996962e-01,-4.774849688934019731e+00
-3.863899999999997337e-01,-3.321898080209114479e+00
-3.823199999999997711e-01,-3.233100646452796934e+00
-3.782499999999998086e-01,-3.789711589598025565e+00
-3.741799999999998461e-01,-3.165025212992846004e+00
-3.701099999999998835e-01,-2.989462790090056554e+00
-3.660399999999999210e-01,-3.305130394059653920e+00
-3.619699999999999585e-01,-3.493740888176276371e+00
-3.578999999999999959e-01,-3.174734739379821757e+00
-3.538299999999995893e-01,-3.354834618336216767e+00
-3.497599999999996268e-01,-3.327049216858942948e+00
-3.456899999999996642e-01,-3.287960219305103404e+00
-3.416199999999997017e-01,-3.164909973749604699e+00
-3.375499999999997391e-01,-3.108426110902053008e+00
-3.334799999999997766e-01,-3.243571608591262478e+00
-3.294099999999998141e-01,-3.283879083010540434e+00
-3.253399999999998515e-01,-3.658805450867067766e+00
-3.212699999999998890e-01,-3.428575178185270467e+00
-3.171999999999998709e-01,-3.679065289016081319e+00
-3.131299999999999084e-01,-3.692082099800242823e+00
-3.090599999999999459e-01,-3.448761432897060608e+00
-3.049899999999995948e-01,-3.354046177813267970e+00
-3.009199999999996322e-01,-3.110980096903625203e+00
-2.968499999999996697e-01,-3.460031599456176110e+00
-2.927799999999997071e-01,-3.418506755544471698e+00
-2.887099999999997446e-01,-3.708032327249774607e+00
-2.846399999999997266e-01,-3.848881827737767214e+00
-2.805699999999997640e-01,-4.032391342478495844e+00
-2.764999999999998015e-01,-3.969051956814779292e+00
-2.724299999999998390e-01,-4.046414760450539383e+00
-2.683599999999998764e-01,-3.778375530807633442e+00
-2.642899999999999139e-01,-3.609224285110542052e+00
-2.602199999999997293e-01,-3.509836296133536315e+00
-2.561499999999997668e-01,-3.193727402923618452e+00
-2.520799999999998042e-01,-3.332070271295954456e+00
-2.480099999999998417e-01,-2.739859795267867160e+00
-2.439399999999998792e-01,-2.751214592571551432e+00
-2.398699999999997223e-01,-2.458719027454336903e+00
-2.357999999999997320e-01,-2.095731042278181189e+00
-2.317299999999997695e-01,-2.022672408449722070e+00
-2.276599999999998070e-01,-1.943525537216194143e+00
-2.235899999999998444e-01,-1.766815267399776790e+00
-2.195199999999998819e-01,-1.589229462962350237e+00
-2.154499999999996973e-01,-1.553627542514306015e+00
-2.113799999999997348e-01,-1.493233358486839357e+00
-2.073099999999997722e-01,-1.497041996101699413e+00
-2.032399999999998097e-01,-1.425598023756275090e+00
-1.991699999999998472e-01,-1.455558519249925187e+00
-1.950999999999998846e-01,-1.441770616127302951e+00
-1.910299999999997000e-01,-1.446925705151450803e+00
-1.869599999999997375e-01,-1.463064578855577835e+00
-1.828899999999997750e-01,-1.465576723986871777e+00
-1.788199999999998124e-01,-1.558169740097374856e+00
-1.747499999999998221e-01,-1.492847012536443696e+00
-1.706799999999998596e-01,-1.618527378662726335e+00
-1.666099999999998971e-01,-1.511423806531223990e+00
-1.625399999999997402e-01,-1.539097151594332136e+00
-1.584699999999997777e-01,-1.555570416103066567e+00
-1.543999999999997874e-01,-1.384186563020557648e+00
-1.503299999999998249e-01,-1.300465511328819712e+00
-1.462599999999998623e-01,-1.372270999271823388e+00
-1.421899999999998998e-01,-1.105764943357088637e+00
-1.381199999999997152e-01,-9.721881267922313219e-01
-1.340499999999997527e-01,-8.702986716863847505e-01
-1.299799999999997902e-01,-8.619259372328240687e-01
-1.259099999999998276e-01,-6.861475555167620977e-01
-1.218399999999998651e-01,-6.846193449430265643e-01
-1.177699999999998887e-01,-6.287333678063381504e-01
-1.136999999999997180e-01,-6.218461662669257928e-01
-1.096299999999997554e-01,-5.210929945059497026e-01
-1.055599999999997929e-01,-5.501975826347824672e-01
-1.014899999999998165e-01,-4.674861680538254793e-01
