#x(nm),y(Hz)
-5.000000000000000000e-01,-3.443147610756462029e+01
-4.958908860759495552e-01,-3.415016795182425113e+01
-4.917817721518987217e-01,-3.382269525956872513e+01
-4.876726582278483324e-01,-3.371520979557893583e+01
-4.835635443037975545e-01,-3.354865567336464238e+01
-4.794544303797467211e-01,-3.403092565469572861e+01
-4.753453164556963872e-01,-3.333044603671325490e+01
-4.712362025316455538e-01,-3.333659888732424292e+01
-4.671270886075951645e-01,-3.287178762244830210e+01
-4.630179746835443866e-01,-3.282400712496909989e+01
-4.589088607594935532e-01,-3.218682737641445613e+01
-4.547997468354431638e-01,-3.137677275254836928e+01
-4.506906329113923859e-01,-3.116296698208181937e+01
-4.465815189873419966e-01,-3.047135320109401846e+01
-4.424724050632912187e-01,-2.979394350909650768e+01
-4.383632911392403853e-01,-2.917621111095007791e+01
-4.342541772151899959e-01,-2.855523449655284907e+01
-4.301450632911392180e-01,-2.818976872452415350e+01
-4.260359493670888287e-01,-2.800548365481752100e+01
-4.219268354430379953e-01,-2.789794481721687447e+01
-4.178177215189876059e-01,-2.770498753360521604e+01
-4.137086075949368280e-01,-2.745002361256937462e+01
-4.095994936708860501e-01,-2.682561361619460172e+01
-4.054903797468356608e-01,-2.516449947855534219e+01
-4.013812658227848273e-01,-2.071927959070466940e+01
-3.972721518987344380e-01,-2.016604677826179426e+01
-3.931630379746836601e-01,-2.265744022377008093e+01
-3.890539240506328267e-01,-2.175467784625861967e+01
-3.849448101265824373e-01,-2.074869862721421043e+01
-3.808356962025316594e-01,-2.126665867282648392e+01
-3.767265822784812701e-01,-2.170228671389791231e+01
-3.726174683544304922e-01,-2.155110085103919459e+01
-3.685083544303796588e-01,-2.138576126917669384e+01
-3.643992405063292694e-01,-2.152939705418186733e+01
-3.602901265822784915e-01,-2.165560505730442742e+01
-3.561810126582281022e-01,-2.156173578450230366e+01
-3.520718987341772688e-01,-2.132586068999677309e+01
-3.479627848101264909e-01,-2.124457415789535730e+01
-3.438536708860761015e-01,-2.063504782288804762e+01
-3.397445569620253236e-01,-2.013995548128810142e+01
-3.356354430379749343e-01,-1.930281329973188420e+01
-3.315263291139241009e-01,-1.986791956228168488e+01
-3.274172151898733230e-01,-1.962061910685151034e+01
-3.233081012658229336e-01,-1.898784788575163063e+01
-3.191989873417721002e-01,-1.912978722254950625e+01
-3.150898734177217109e-01,-1.784217847522153022e+01
-3.109807594936709330e-01,-1.791518094003440353e+01
-3.068716455696205436e-01,-1.863830017297377495e+01
-3.027625316455697657e-01,-1.651685892662684196e+01
-2.986534177215189323e-01,-1.623563444485985841e+01
-2.945443037974685430e-01,-1.564301053106639472e+01
-2.904351898734177650e-01,-1.519943766200532309e+01
-2.863260759493673757e-01,-1.483926948433300197e+01
-2.822169620253165423e-01,-1.430701410858229394e+01
-2.781078481012657644e-01,-1.380523488414194588e+01
-2.739987341772153751e-01,-1.330070881112409253e+01
-2.698896202531645971e-01,-1.254527669059728012e+01
-2.657805063291142078e-01,-1.200554492496458714e+01
-2.616713924050633744e-01,-1.154676814846482458e+01
-2.575622784810127630e-01,-1.094700891226043638e+01
-2.534531645569622071e-01,-1.042581516716916745e+01
-2.493440506329114015e-01,-9.814858388027609237e+00
-2.452349367088607901e-01,-9.404763419370105737e+00
-2.411258227848102065e-01,-8.915930772292426809e+00
-2.370167088607595951e-01,-8.521444504684122734e+00
-2.329075949367090115e-01,-8.093141502521961073e+00
-2.287984810126582058e-01,-7.807294680954707466e+00
-2.246893670886076222e-01,-7.552305030203224412e+00
-2.205802531645570108e-01,-7.352559916946892038e+00
-2.164711392405064272e-01,-7.299908397782004066e+00
-2.123620253164558436e-01,-7.111442509179935811e+00
-2.082529113924050379e-01,-7.008506146932955261e+00
-2.041437974683544265e-01,-6.813243536997955374e+00
-2.000346835443038429e-01,-6.652416836966064118e+00
-1.959255696202532593e-01,-6.518546869363463614e+00
-1.918164556962026479e-01,-6.413550643290625963e+00
-1.877073417721520643e-01,-6.296695561854786405e+00
-1.835982278481012586e-01,-6.173047712196789050e+00
-1.794891139240506750e-01,-6.042000190978067842e+00
-1.753800000000000636e-01,-5.849888468431652555e+00
-1.712708860759494800e-01,-5.689027462024867532e+00
-1.671617721518988686e-01,-5.393981474677642218e+00
-1.630526582278480907e-01,-5.136492629350756012e+00
-1.589435443037974793e-01,-4.804427220656616981e+00
-1.548344303797468957e-01,-4.477378539216332776e+00
-1.507253164556962843e-01,-4.109122733149802364e+00
-1.466162025316457007e-01,-3.782692079546096764e+00
-1.425070886075951171e-01,-3.459468333005426111e+00
-1.383979746835443114e-01,-3.249438862227100877e+00
-1.342888607594937000e-01,-3.049593212460408598e+00
-1.301797468354431164e-01,-2.897676473805220532e+00
