#x(nm),y(Hz)
-5.400000000000001465e-01,-4.355697301731430571e+01
-5.358126582278484040e-01,-3.865189884612699700e+01
-5.316253164556963284e-01,-3.797573814734876407e+01
-5.274379746835446969e-01,-3.828238344851212105e+01
-5.232506329113926213e-01,-3.811944917098036001e+01
-5.190632911392405457e-01,-3.717344812503648654e+01
-5.148759493670889142e-01,-3.664912637284209751e+01
-5.106886075949368387e-01,-3.737797447216387781e+01
-5.065012658227847631e-01,-3.874080047136139626e+01
-5.023139240506331316e-01,-3.892548440514039498e+01
-4.981265822784810560e-01,-3.838355044800936611e+01
-4.939392405063294245e-01,-3.827169457549732812e+01
-4.897518987341773489e-01,-3.801357705041564827e+01
-4.855645569620253288e-01,-3.788877353612897281e+01
-4.813772151898736973e-01,-3.734393101801988024e+01
-4.771898734177216217e-01,-3.671455798321589015e+01
-4.730025316455699902e-01,-3.607012720466747169e+01
-4.688151898734179146e-01,-3.551392746418981972e+01
-4.646278481012658390e-01,-3.515789103577409946e+01
-4.604405063291142075e-01,-3.479153219528741658e+01
-4.562531645569621319e-01,-3.482798938154314783e+01
-4.520658227848101118e-01,-3.474518727244556970e+01
-4.478784810126584248e-01,-3.468175657023404312e+01
-4.436911392405064047e-01,-3.455298636602365292e+01
-4.395037974683547732e-01,-3.368367181664167020e+01
-4.353164556962026976e-01,-3.151383421451419053e+01
-4.311291139240506221e-01,-2.865163746108390797e+01
-4.269417721518989906e-01,-2.646884417217273366e+01
-4.227544303797469150e-01,-2.496539300096172198e+01
-4.185670886075948949e-01,-2.388116213270161481e+01
-4.143797468354432079e-01,-2.303492648696334300e+01
-4.101924050632911878e-01,-2.233609750042127473e+01
-4.060050632911395563e-01,-2.175822713300962263e+01
-4.018177215189874807e-01,-2.114568745346058876e+01
-3.976303797468354051e-01,-2.048485332437713069e+01
-3.934430379746837736e-01,-1.982980616558899456e+01
-3.892556962025316980e-01,-1.917121025983550453e+01
-3.850683544303800665e-01,-1.863389155155026344e+01
-3.808810126582279909e-01,-1.806962958388912455e+01
-3.766936708860759708e-01,-1.757905730332293004e+01
-3.725063291139242838e-01,-1.710885283611536067e+01
-3.683189873417722637e-01,-1.676937003063988385e+01
-3.641316455696201881e-01,-1.679127346104810670e+01
-3.599443037974685566e-01,-1.596017455802120466e+01
-3.557569620253164810e-01,-1.495129632357900107e+01
-3.515696202531648495e-01,-1.413058340231638965e+01
-3.473822784810127740e-01,-1.416391347023274605e+01
-3.431949367088607539e-01,-1.388422893561245530e+01
-3.390075949367090669e-01,-1.362550248019332066e+01
-3.348202531645570468e-01,-1.324739863929315931e+01
-3.306329113924054153e-01,-1.261276967372515223e+01
-3.264455696202533397e-01,-1.192023965447759437e+01
-3.222582278481012641e-01,-1.132694636081000539e+01
-3.180708860759496326e-01,-1.090895653030868573e+01
-3.138835443037975570e-01,-1.051133756380373896e+01
-3.096962025316455369e-01,-1.008284530199158446e+01
-3.055088607594938499e-01,-9.798870884383758195e+00
-3.013215189873418298e-01,-9.815392907656235622e+00
-2.971341772151901428e-01,-9.839566340198317107e+00
-2.929468354430381227e-01,-9.668731694316134551e+00
-2.887594936708860471e-01,-9.387676475801580267e+00
-2.845721518987344156e-01,-9.164826516364554365e+00
