#x(nm),y(nN)
-4.600000000000000755e-01,-6.420097098568244398e+00
-4.559691139240511504e-01,-6.411588199995770232e+00
-4.519382278481016146e-01,-6.202264691171617272e+00
-4.479073417721524675e-01,-6.079660303816112332e+00
-4.438764556962029317e-01,-6.219701724248949404e+00
-4.398455696202537846e-01,-6.642272766064752254e+00
-4.358146835443042488e-01,-5.299307231224161363e+00
-4.317837974683547131e-01,-4.826060986732764846e+00
-4.277529113924055659e-01,-4.421884133599857769e+00
-4.237220253164560302e-01,-5.556538213927192160e+00
-4.196911392405068830e-01,-5.029746922068153658e+00
-4.156602531645573473e-01,-4.932094171071658373e+00
-4.116293670886082001e-01,-4.986752830211823806e+00
-4.075984810126586644e-01,-5.270399497615965601e+00
-4.035675949367091286e-01,-5.495754032408101786e+00
-3.995367088607599815e-01,-5.662609550744438280e+00
-3.955058227848104457e-01,-5.786982190574232021e+00
-3.914749367088612986e-01,-6.216262869235876565e+00
-3.874440506329117628e-01,-6.373806883329716122e+00
-3.834131645569626157e-01,-6.112134672393768398e+00
-3.793822784810130799e-01,-4.635125043760558228e+00
-3.753513924050635442e-01,-3.169139598314648421e+00
-3.713205063291143970e-01,-2.637719232880728182e+00
-3.672896202531648613e-01,-3.454008157941822699e+00
-3.632587341772157696e-01,-3.782782671348452919e+00
-3.592278481012661784e-01,-3.528546090250631373e+00
-3.551969620253170867e-01,-3.360156241269466992e+00
-3.511660759493674955e-01,-3.596499652049740092e+00
-3.471351898734179597e-01,-3.600414370820620658e+00
-3.431043037974688681e-01,-3.607514244519023361e+00
-3.390734177215192768e-01,-3.762779359870275009e+00
-3.350425316455701852e-01,-3.936645973286156064e+00
-3.310116455696206494e-01,-3.912475206687502816e+00
-3.269807594936715023e-01,-3.825378340587979320e+00
-3.229498734177219665e-01,-3.888181451604983963e+00
-3.189189873417724308e-01,-3.974376831572024038e+00
-3.148881012658232836e-01,-3.957646950562583310e+00
-3.108572151898737479e-01,-3.826283638544625720e+00
-3.068263291139246007e-01,-3.829344695289525369e+00
-3.027954430379750650e-01,-3.810042178178030259e+00
-2.987645569620259178e-01,-3.744234771889066504e+00
-2.947336708860763821e-01,-3.713976502418462999e+00
-2.907027848101268463e-01,-3.687233555687220221e+00
-2.866718987341776992e-01,-3.669199029844976589e+00
-2.826410126582281634e-01,-3.608921303561456018e+00
-2.786101265822790163e-01,-3.603465167697838201e+00
-2.745792405063294805e-01,-3.508122900433859659e+00
-2.705483544303803334e-01,-3.470151040129896725e+00
-2.665174683544307976e-01,-3.382468865542134218e+00
-2.624865822784814839e-01,-3.217584109309000961e+00
-2.584556962025321147e-01,-3.134730395735818131e+00
-2.544248101265825790e-01,-3.130776744154542879e+00
-2.503939240506332653e-01,-3.152456308554005382e+00
-2.463630379746838961e-01,-3.041189683273549882e+00
-2.423321518987345546e-01,-2.989092948979440667e+00
