#x(nm),y(nN)
-4.600000000000000755e-01,-5.773836387675245874e+00
-4.559691139240511504e-01,-8.422921149797685914e+00
-4.519382278481016146e-01,-7.008923077748288044e+00
-4.479073417721524675e-01,-1.060803503068707698e+01
-4.438764556962029317e-01,-9.093663981737780233e+00
-4.398455696202537846e-01,-7.730382086303070110e+00
-4.358146835443042488e-01,-6.766718825471765619e+00
-4.317837974683547131e-01,-7.494382111590034867e+00
-4.277529113924055659e-01,-6.721080882877971341e+00
-4.237220253164560302e-01,-6.184921632410980585e+00
-4.196911392405068830e-01,-5.841323023123931257e+00
-4.156602531645573473e-01,-5.541987224427235681e+00
-4.116293670886082001e-01,-5.450636843320297409e+00
-4.075984810126586644e-01,-5.317323453160325286e+00
-4.035675949367091286e-01,-5.355708475188287743e+00
-3.995367088607599815e-01,-5.636555241868865807e+00
-3.955058227848104457e-01,-5.277500164384364645e+00
-3.914749367088612986e-01,-4.628874308730165588e+00
-3.874440506329117628e-01,-8.034170295975652465e+00
-3.834131645569626157e-01,-3.963129088833761138e+00
-3.793822784810130799e-01,-3.579805713009894141e+00
-3.753513924050635442e-01,-3.197283719055385109e+00
-3.713205063291143970e-01,-3.306670285505138640e+00
-3.672896202531648613e-01,-2.748341537665394796e+00
-3.632587341772157696e-01,-2.816169776170819539e+00
-3.592278481012661784e-01,-2.614950788626360101e+00
-3.551969620253170867e-01,-3.623092440737844644e+00
-3.511660759493674955e-01,-6.020838196649763496e+00
-3.471351898734179597e-01,-1.819747231088363115e+00
-3.431043037974688681e-01,-1.650557755428320839e+00
-3.390734177215192768e-01,-1.678556507561043798e+00
-3.350425316455701852e-01,-1.512838707006404659e+00
-3.310116455696206494e-01,-1.559053741102547130e+00
-3.269807594936715023e-01,-1.478769563098749185e+00
-3.229498734177219665e-01,-1.337080259472931187e+00
-3.189189873417724308e-01,-1.394980128859082180e+00
-3.148881012658232836e-01,-1.327098721836444284e+00
-3.108572151898737479e-01,-1.269806936409041409e+00
-3.068263291139246007e-01,-1.215618174539845553e+00
-3.027954430379750650e-01,-1.188241139284702319e+00
-2.987645569620259178e-01,-1.159796721344796611e+00
-2.947336708860763821e-01,-1.132293448964637683e+00
-2.907027848101268463e-01,-1.081318224396009775e+00
-2.866718987341776992e-01,-1.027144887601474155e+00
-2.826410126582281634e-01,-1.008312386507682401e+00
-2.786101265822790163e-01,-9.910226256771967890e-01
-2.745792405063294805e-01,-8.996599341538390471e-01
-2.705483544303803334e-01,-8.956033005642842770e-01
-2.665174683544307976e-01,-8.365839076789195472e-01
-2.624865822784814839e-01,-8.398811264241219376e-01
-2.584556962025321147e-01,-7.905031947228856604e-01
-2.544248101265825790e-01,-8.114679957740539296e-01
-2.503939240506332653e-01,-6.815782544722830405e-01
-2.463630379746838961e-01,-7.549604592256716762e-01
-2.423321518987345546e-01,-7.026427448170875500e-01
-2.383012658227852409e-01,-7.184764842942228391e-01
-2.342703797468358995e-01,-6.826550432610114516e-01
-2.302394936708865580e-01,-6.752868553106512461e-01
-2.262086075949369945e-01,-6.718543865466771736e-01
-2.221777215189876808e-01,-6.092650311001605035e-01
-2.181468354430383394e-01,-5.981255030754158986e-01
-2.141159493670889979e-01,-5.921349364747858779e-01
-2.100850632911396565e-01,-5.504734353692687376e-01
-2.060541772151903150e-01,-5.635338584954718844e-01
-2.020232911392409736e-01,-5.188383070733022517e-01
-1.979924050632914379e-01,-5.533165352025842809e-01
-1.939615189873420964e-01,-4.852892645121482107e-01
-1.899306329113927549e-01,-4.995458139987480894e-01
-1.858997468354434135e-01,-4.797318560692167000e-01
-1.818688607594940720e-01,-4.976126603616924382e-01
-1.778379746835447306e-01,-4.210956279234260857e-01
-1.738070886075954169e-01,-4.802399076600479266e-01
-1.697762025316458534e-01,-4.249431463660089392e-01
-1.657453164556965119e-01,-4.163061873275842872e-01
-1.617144303797471705e-01,-4.574506881952379866e-01
-1.576835443037978568e-01,-3.516726726532226066e-01
-1.536526582278485153e-01,-4.429885274816846574e-01
-1.496217721518991739e-01,-3.286199234429386662e-01
-1.455908860759498324e-01,-3.996578244119961543e-01
-1.415600000000002967e-01,-3.551881292970491821e-01
-1.375291139240509553e-01,-3.414919816216455128e-01
-1.334982278481016138e-01,-3.741788842501304058e-01
-1.294673417721522724e-01,-3.191167843132342585e-01
-1.254364556962029309e-01,-3.839606763982076343e-01
-1.214055696202535894e-01,-2.872627569273813464e-01
-1.173746835443042619e-01,-3.297645278855776407e-01
-1.133437974683547123e-01,-3.162155163847519823e-01
-1.093129113924053708e-01,-3.028394765141017575e-01
-1.052820253164560294e-01,-3.198783051695668345e-01
-1.012511392405067018e-01,-2.761011776833984799e-01
-9.722025316455736033e-02,-3.090252884978104131e-01
-9.318936708860801887e-02,-2.953327021988840229e-01
-8.915848101265867742e-02,-2.501840229506797630e-01
-8.512759493670914168e-02,-3.032864949052863635e-01
-8.109670886075980023e-02,-2.348231956627503392e-01
-7.706582278481045878e-02,-2.812054985474994329e-01
-7.303493670886111733e-02,-2.777156790498123695e-01
-6.900405063291178975e-02,-2.306135377687064669e-01
-6.497316455696244830e-02,-2.567167799032850639e-01
-6.094227848101310685e-02,-2.075159630999151850e-01
-5.691139240506356417e-02,-2.832678169990305306e-01
-5.288050632911422272e-02,-2.006743763165888539e-01
-4.884962025316488821e-02,-2.502911570114416673e-01
-4.481873417721554675e-02,-2.075266476027929075e-01
-4.078784810126621224e-02,-2.282755650912630385e-01
-3.675696202531687079e-02,-2.213053126858085806e-01
-3.272607594936753628e-02,-1.941525683543915137e-01
-2.869518987341799013e-02,-2.187169925578090479e-01
-2.466430379746865215e-02,-2.096605905075933363e-01
-2.063341772151931416e-02,-1.912273312008438420e-01
-1.660253164556997618e-02,-1.883867038704031271e-01
-1.257164556962063647e-02,-1.925208718702541844e-01
-8.540759493671298483e-03,-1.692353881101182900e-01
-4.509873417721960501e-03,-2.007073389823781084e-01
-4.789873417724155443e-04,-2.123386330463220562e-01
3.551898734176922763e-03,-1.452254400976561999e-01
7.582784810126260745e-03,-1.874663556076993365e-01
1.161367088607559959e-02,-1.685658877397877564e-01
1.564455696202493584e-02,-1.897752966358961235e-01
1.967544303797427382e-02,-1.754179217526391221e-01
2.370632911392361181e-02,-1.851688763742548594e-01
2.773721518987315796e-02,-1.401091604163912929e-01
3.176810126582249594e-02,-1.938643338787005288e-01
3.579898734177183739e-02,-1.185784335795102840e-01
3.982987341772117190e-02,-1.828791643054961669e-01
4.386075949367051335e-02,-1.398162350084533045e-01
4.789164556961984787e-02,-1.827390995460770606e-01
5.192253164556918932e-02,-1.013470866396220943e-01
5.595341772151873200e-02,-1.917769868663095623e-01
5.998430379746807345e-02,-1.364440371969476429e-01
6.401518987341740796e-02,-1.426570109688534149e-01
6.804607594936674941e-02,-1.527837883287595233e-01
7.207696202531609087e-02,-1.631237185724520589e-01
7.610784810126541844e-02,-1.110453119966853114e-01
8.013873417721496806e-02,-1.639477455562318997e-01
8.416962025316430951e-02,-1.593003738775636002e-01
8.820050632911363708e-02,-1.026658462085853624e-01
9.223139240506297853e-02,-1.802234046730724348e-01
9.626227848101231999e-02,-1.021468520358462945e-01
1.002931645569616614e-01,-1.268193645419798121e-01
1.043240506329110029e-01,-1.442285907407941659e-01
1.083549367088605386e-01,-1.005484965595226377e-01
1.123858227848098801e-01,-1.594140207766399087e-01
1.164167088607592215e-01,-9.384339136759424493e-02
1.204475949367085491e-01,-1.306478138476370454e-01
1.244784810126578906e-01,-1.272244889391855593e-01
1.285093670886072459e-01,-1.263850804442517295e-01
1.325402531645565596e-01,-9.997551452212262435e-02
1.365711392405061231e-01,-1.374367596554376958e-01
1.406020253164554645e-01,-1.231804715386194127e-01
1.446329113924047782e-01,-9.685196360827152962e-02
1.486637974683541197e-01,-1.348890627637709116e-01
1.526946835443034611e-01,-8.527257505574636909e-02
1.567255696202528026e-01,-7.746224534505388726e-02
1.607564556962021440e-01,-1.406564297822840981e-01
1.647873417721516798e-01,-1.057481292568780290e-01
1.688182278481010212e-01,-8.337034267284559874e-02
1.728491139240503627e-01,-1.251921868313740638e-01
1.768799999999997041e-01,-7.100201999334841696e-02
1.809108860759490456e-01,-1.215415206420518285e-01
1.849417721518983870e-01,-7.510227969614932664e-02
1.889726582278477285e-01,-9.526328151491153529e-02
1.930035443037972642e-01,-1.083402976430871273e-01
1.970344303797466057e-01,-5.122886343951225940e-02
2.010653164556959471e-01,-1.221187125758444875e-01
2.050962025316452886e-01,-5.001649059840834050e-02
2.091270886075946023e-01,-9.203663296549184636e-02
2.131579746835439437e-01,-8.063251050155936794e-02
2.171888607594932852e-01,-8.400587203120804536e-02
2.212197468354428487e-01,-5.860819093629657250e-02
2.252506329113921624e-01,-1.013591332746609786e-01
2.292815189873415038e-01,-5.624950125439198007e-02
2.333124050632908453e-01,-7.863001571525483901e-02
2.373432911392401867e-01,-8.081420456615100167e-02
2.413741772151895282e-01,-4.460678083456331988e-02
2.454050632911388696e-01,-5.199483406734271840e-02
2.494359493670884054e-01,-1.179436128925165361e-01
2.534668354430377746e-01,-3.950169722990747728e-02
2.574977215189870883e-01,-6.186492140925051175e-02
2.615286075949364020e-01,-6.617600497011077998e-02
2.655594936708857712e-01,-7.021634607362169100e-02
2.695903797468350849e-01,-7.790887023614900819e-02
2.736212658227844541e-01,-4.456765105010144362e-02
2.776521518987339898e-01,-9.312007900882136868e-02
2.816830379746833035e-01,-3.704254911380103904e-02
2.857139240506326727e-01,-9.968190836326616677e-02
2.897448101265819864e-01,-4.904538581763048105e-02
2.937756962025313556e-01,-6.281230043728579238e-02
2.978065822784806693e-01,-4.211813739669516277e-02
3.018374683544300385e-01,-8.043773702140497028e-02
3.058683544303795743e-01,-2.610967334219312444e-02
3.098992405063288880e-01,-9.387399244839458867e-02
3.139301265822782572e-01,-4.489327770842495985e-02
3.179610126582275709e-01,-4.536216204835431809e-02
3.219918987341768846e-01,-7.312296931366310537e-02
3.260227848101262538e-01,-6.470239351463282981e-03
3.300536708860755675e-01,-9.956364853418932237e-02
3.340845569620251587e-01,-1.323586948308109329e-02
3.381154430379744724e-01,-7.979620544677655525e-02
3.421463291139237861e-01,-3.385190199060735677e-02
3.461772151898731553e-01,-7.744188309078188504e-02
3.502081012658224690e-01,-4.025400865346587947e-02
3.542389873417718382e-01,-8.951286511440680049e-02
3.582698734177211519e-01,-5.880350953612526084e-03
3.623007594936706877e-01,-7.819440115641440592e-02
3.663316455696200569e-01,-5.278570117006190637e-02
3.703625316455693706e-01,-2.474326983364954005e-02
3.743934177215187398e-01,-5.360794560381872825e-02
3.784243037974680535e-01,-7.509280591966170648e-02
3.824551898734174227e-01,-1.195233357956130595e-02
3.864860759493667364e-01,-5.611005114329733340e-02
3.905169620253162721e-01,-4.914298742167012846e-02
3.945478481012656413e-01,-3.114487699578975463e-02
3.985787341772149550e-01,-6.186667914234807858e-02
4.026096202531642687e-01,-4.982438109219193556e-02
4.066405063291136379e-01,-2.823600543253858980e-02
4.106713924050629516e-01,-6.971881751757438850e-02
4.147022784810125429e-01,-1.551790478352738784e-02
4.187331645569618566e-01,-3.722125530029692791e-02
4.227640506329111703e-01,-3.560723387594252193e-02
4.267949367088605395e-01,-5.789802535733044181e-02
4.308258227848098532e-01,-1.677491019866953967e-02
4.348567088607592224e-01,-5.876691968657432597e-02
4.388875949367085361e-01,-2.804893627200377715e-02
4.429184810126580718e-01,-4.727586055293839934e-02
4.469493670886074410e-01,-3.402769179609783229e-02
4.509802531645567547e-01,-3.046497225827059577e-02
4.550111392405061239e-01,-3.310386717338792417e-02
4.590420253164554376e-01,-3.883698934263701136e-02
4.630729113924048068e-01,-9.755826727914571062e-03
4.671037974683541205e-01,-6.745400930210808388e-02
4.711346835443036563e-01,-1.714186062039762051e-02
4.751655696202530255e-01,-3.270024656869249813e-02
4.791964556962023392e-01,-1.472931951460343912e-02
4.832273417721516529e-01,-5.070947223830288980e-02
4.872582278481010221e-01,-3.162004245751915549e-02
4.912891139240503358e-01,-2.921091936349559312e-02
4.953199999999997050e-01,-1.888285057138575432e-02
4.993508860759492407e-01,-3.983918085106314538e-02
5.033817721518986099e-01,-3.072413735886071751e-02
5.074126582278478681e-01,4.640199733752396749e-03
5.114435443037972373e-01,-5.971570225285714739e-02
5.154744303797466065e-01,-1.615955443107363124e-02
5.195053164556959757e-01,-3.503497686512635489e-02
5.235362025316452339e-01,-8.035381525789564092e-03
5.275670886075948252e-01,-5.258717509795053646e-02
5.315979746835441944e-01,-1.345376286713271044e-02
5.356288607594934525e-01,-1.865501547507218000e-02
5.396597468354428218e-01,-1.236733483243813124e-02
5.436906329113921910e-01,-3.676473059478835292e-02
