#x(nm),y(nN)
-5.400000000000001465e-01,-1.140139689703292802e+01
-5.358126582278484040e-01,-6.157553560661070513e+00
-5.316253164556963284e-01,-5.130142590666133096e+00
-5.274379746835446969e-01,-5.557374188803852810e+00
-5.232506329113926213e-01,-6.104407633250825249e+00
-5.190632911392405457e-01,-5.495524147675800997e+00
-5.148759493670889142e-01,-4.457624966778631403e+00
-5.106886075949368387e-01,-4.265950446717466704e+00
-5.065012658227847631e-01,-5.809564624871623728e+00
-5.023139240506331316e-01,-6.654392702649202462e+00
-4.981265822784810560e-01,-6.213033944457595936e+00
-4.939392405063294245e-01,-6.481249611579621650e+00
-4.897518987341773489e-01,-6.399791818834958512e+00
-4.855645569620253288e-01,-6.848261017970067144e+00
-4.813772151898736973e-01,-6.848108610365872373e+00
-4.771898734177216217e-01,-6.758471920271713174e+00
-4.730025316455699902e-01,-6.598410684735330989e+00
-4.688151898734179146e-01,-6.358030564387188832e+00
-4.646278481012658390e-01,-6.460954150174953448e+00
-4.604405063291142075e-01,-6.209742049956110677e+00
-4.562531645569621319e-01,-6.625621680748701614e+00
-4.520658227848101118e-01,-6.970752132786801170e+00
-4.478784810126584248e-01,-7.387734645840353664e+00
-4.436911392405064047e-01,-8.219275242365657874e+00
-4.395037974683547732e-01,-9.139068061621655303e+00
-4.353164556962026976e-01,-9.105759020328038744e+00
-4.311291139240506221e-01,-7.643251841518639900e+00
-4.269417721518989906e-01,-6.412727969159073282e+00
-4.227544303797469150e-01,-5.640721078825030155e+00
-4.185670886075948949e-01,-5.172119479922383078e+00
-4.143797468354432079e-01,-4.875951501550221501e+00
-4.101924050632911878e-01,-4.644074500830552843e+00
-4.060050632911395563e-01,-4.579320585061179116e+00
-4.018177215189874807e-01,-4.509649158004851444e+00
-3.976303797468354051e-01,-4.363223371525521088e+00
-3.934430379746837736e-01,-4.239031492464324202e+00
-3.892556962025316980e-01,-3.987543567009382617e+00
-3.850683544303800665e-01,-3.912671385183437156e+00
-3.808810126582279909e-01,-3.733157807945472584e+00
-3.766936708860759708e-01,-3.644218316699957771e+00
-3.725063291139242838e-01,-3.562812582790682026e+00
