#x(nm),y(nN)
-4.600000000000000755e-01,-5.932016769401928791e+00
-4.559691139240511504e-01,-7.308154011470202605e+00
-4.519382278481016146e-01,-5.353032658596775129e+00
-4.479073417721524675e-01,-6.336079969167773385e+00
-4.438764556962029317e-01,-6.619410679471267933e+00
-4.398455696202537846e-01,-5.557097206726782090e+00
-4.358146835443042488e-01,-7.166878425970168998e+00
-4.317837974683547131e-01,-2.806507396418808309e+00
-4.277529113924055659e-01,-5.622463889871174736e+00
-4.237220253164560302e-01,-5.200165630281733620e+00
-4.196911392405068830e-01,-5.132191070390886622e+00
-4.156602531645573473e-01,-4.853835827032588313e+00
-4.116293670886082001e-01,-4.995974956305651915e+00
-4.075984810126586644e-01,-5.276867612775568261e+00
-4.035675949367091286e-01,-5.522762938999369098e+00
-3.995367088607599815e-01,-5.635770343825896589e+00
-3.955058227848104457e-01,-5.833502476196295028e+00
-3.914749367088612986e-01,-6.020847642530223531e+00
-3.874440506329117628e-01,-6.645830962612823356e+00
-3.834131645569626157e-01,-5.877033803264541056e+00
-3.793822784810130799e-01,-5.057052760297213290e+00
-3.753513924050635442e-01,-2.786042340382748783e+00
-3.713205063291143970e-01,-2.587048875106319645e+00
-3.672896202531648613e-01,-3.514052901392402450e+00
-3.632587341772157696e-01,-4.030283413850517249e+00
-3.592278481012661784e-01,-3.299894464197306920e+00
-3.551969620253170867e-01,-3.374952236616628465e+00
-3.511660759493674955e-01,-3.640324502342050739e+00
-3.471351898734179597e-01,-3.653903291699915901e+00
-3.431043037974688681e-01,-3.485275292156074123e+00
-3.390734177215192768e-01,-3.828469763506900936e+00
-3.350425316455701852e-01,-3.951800443058429035e+00
-3.310116455696206494e-01,-3.890375126630566172e+00
-3.269807594936715023e-01,-3.856510202491393979e+00
-3.229498734177219665e-01,-3.805094667053057655e+00
-3.189189873417724308e-01,-4.054629879469402454e+00
-3.148881012658232836e-01,-3.954679119415521082e+00
-3.108572151898737479e-01,-3.791499400127553265e+00
-3.068263291139246007e-01,-3.817131648726672211e+00
-3.027954430379750650e-01,-3.878209725299722521e+00
-2.987645569620259178e-01,-3.679291433154824542e+00
-2.947336708860763821e-01,-3.720632551833621182e+00
-2.907027848101268463e-01,-3.745226943559015975e+00
-2.866718987341776992e-01,-3.574133191161983802e+00
-2.826410126582281634e-01,-3.705410657683964715e+00
-2.786101265822790163e-01,-3.528428955609707263e+00
-2.745792405063294805e-01,-3.558678976744358735e+00
-2.705483544303803334e-01,-3.436641735014380306e+00
-2.665174683544307976e-01,-3.393032181166590888e+00
-2.624865822784814839e-01,-3.268036870974240671e+00
-2.584556962025321147e-01,-3.025494993518091480e+00
-2.544248101265825790e-01,-3.218275696121987828e+00
-2.503939240506332653e-01,-3.125249961664642750e+00
-2.463630379746838961e-01,-3.046525198181718075e+00
-2.423321518987345546e-01,-2.965217211147605170e+00
-2.383012658227852409e-01,-2.927105718236030718e+00
-2.342703797468358995e-01,-2.699836862662394310e+00
-2.302394936708865580e-01,-2.548950931629965666e+00
-2.262086075949369945e-01,-2.438181085001659198e+00
-2.221777215189876808e-01,-2.115463960736740479e+00
-2.181468354430383394e-01,-2.008094096887254931e+00
-2.141159493670889979e-01,-1.859530193600212877e+00
-2.100850632911396565e-01,-1.806034102908039785e+00
-2.060541772151903150e-01,-1.794619496866661335e+00
-2.020232911392409736e-01,-1.758230583095388821e+00
-1.979924050632914379e-01,-1.712140051659684747e+00
-1.939615189873420964e-01,-1.716307856345165694e+00
-1.899306329113927549e-01,-1.648179830143303271e+00
-1.858997468354434135e-01,-1.702621789367557481e+00
-1.818688607594940720e-01,-1.622375313498549909e+00
-1.778379746835447306e-01,-1.641855562794505730e+00
-1.738070886075954169e-01,-1.675925305865466841e+00
-1.697762025316458534e-01,-1.752298769617329333e+00
-1.657453164556965119e-01,-1.687028092530447498e+00
-1.617144303797471705e-01,-1.715801346627900292e+00
-1.576835443037978568e-01,-1.724942972625908011e+00
-1.536526582278485153e-01,-1.788957504324888204e+00
-1.496217721518991739e-01,-1.631308864091646882e+00
-1.455908860759498324e-01,-1.692948704983355146e+00
-1.415600000000002967e-01,-1.716481152391779119e+00
-1.375291139240509553e-01,-1.646438805540514139e+00
-1.334982278481016138e-01,-1.493081215255951610e+00
-1.294673417721522724e-01,-1.336200697376046520e+00
-1.254364556962029309e-01,-1.004240818486684006e+00
-1.214055696202535894e-01,-1.017027812396853248e+00
-1.173746835443042619e-01,-8.337839871862730012e-01
-1.133437974683547123e-01,-8.496214096955563289e-01
-1.093129113924053708e-01,-7.511724807128272730e-01
-1.052820253164560294e-01,-7.009057853808751126e-01
