#x(nm),y(nN)
-4.799999999999999822e-01,-9.471527311330516952e+00
-4.759301265822785121e-01,-9.632807929858472562e+00
-4.718602531645568199e-01,-9.716313748357171320e+00
-4.677903797468355163e-01,-8.738309249052791827e+00
-4.637205063291138241e-01,-1.157251262224288979e+01
-4.596506329113925204e-01,-1.293657177504209699e+01
-4.555807594936708282e-01,-1.231132950426382955e+01
-4.515108860759495246e-01,-7.576072970596087863e+00
-4.474410126582278324e-01,-6.157286982761808858e+00
-4.433711392405061402e-01,-5.190881692792084223e+00
-4.393012658227848366e-01,-4.837184527698802583e+00
-4.352313924050631444e-01,-3.961622009691508239e+00
-4.311615189873418408e-01,-3.500906602351053554e+00
-4.270916455696201486e-01,-3.438513959530798747e+00
-4.230217721518988450e-01,-3.299344757128107819e+00
-4.189518987341771528e-01,-3.297198106003348617e+00
-4.148820253164558491e-01,-3.227589376264900167e+00
-4.108121518987341569e-01,-3.132088046811280613e+00
-4.067422784810124647e-01,-2.936556599427138536e+00
-4.026724050632911611e-01,-2.835596194531942782e+00
-3.986025316455694689e-01,-2.864928225158449582e+00
-3.945326582278482208e-01,-2.893290275030650616e+00
-3.904627848101264731e-01,-2.728836981173288212e+00
-3.863929113924052250e-01,-2.803784290886724762e+00
-3.823230379746834773e-01,-2.624409412791295804e+00
-3.782531645569617851e-01,-2.929617551237707396e+00
-3.741832911392405370e-01,-2.152466078248707060e+00
-3.701134177215187893e-01,-3.463477111596206637e+00
-3.660435443037975412e-01,-1.740687028692893712e+00
-3.619736708860758490e-01,-2.794591023428609766e+00
-3.579037974683545453e-01,-3.289080819173297421e+00
-3.538339240506328531e-01,-4.494043633271862959e+00
-3.497640506329115495e-01,-2.007842175352356762e+00
-3.456941772151898573e-01,-1.371033150270982492e+00
-3.416243037974681651e-01,-1.486810765683656443e+00
-3.375544303797468615e-01,-1.496855025741063328e+00
-3.334845569620251693e-01,-1.395681386382279454e+00
-3.294146835443038657e-01,-1.284650833962779126e+00
-3.253448101265821735e-01,-1.179367258979101774e+00
-3.212749367088608698e-01,-1.128215445325096322e+00
-3.172050632911391777e-01,-1.085173359533607051e+00
-3.131351898734178740e-01,-1.093701184409470839e+00
-3.090653164556961818e-01,-1.128976991642829386e+00
-3.049954430379744896e-01,-1.123032877713816768e+00
-3.009255696202531860e-01,-1.100687820512859405e+00
-2.968556962025314938e-01,-1.105356042887470913e+00
-2.927858227848101902e-01,-1.106578101826611649e+00
-2.887159493670884980e-01,-1.112802575720438947e+00
-2.846460759493671944e-01,-1.113504645026316187e+00
-2.805762025316455022e-01,-1.115136527630560037e+00
-2.765063291139242541e-01,-1.073291521607318888e+00
-2.724364556962025063e-01,-1.094689726040188882e+00
-2.683665822784808141e-01,-1.043924460173001556e+00
-2.642967088607595660e-01,-9.913607269587125792e-01
-2.602268354430380404e-01,-9.041324395821173088e-01
-2.561569620253163482e-01,-8.801249801788797456e-01
-2.520870886075948225e-01,-8.254320525511948947e-01
-2.480172151898733524e-01,-7.921922762900535098e-01
-2.439473417721518544e-01,-7.022049902229828833e-01
-2.398774683544303565e-01,-6.788820446951382426e-01
-2.358075949367088586e-01,-6.573744124820946055e-01
-2.317377215189873607e-01,-6.490419874578671200e-01
-2.276678481012658906e-01,-6.397970139253128519e-01
-2.235979746835441706e-01,-6.903474251125458760e-01
-2.195281012658226727e-01,-6.252825041013382323e-01
-2.154582278481012025e-01,-5.312122250316431149e-01
-2.113883544303797046e-01,-4.790580432249260112e-01
-2.073184810126582067e-01,-4.803749540846214972e-01
-2.032486075949367088e-01,-4.731000409947804797e-01
-1.991787341772152109e-01,-4.713411078322222725e-01
-1.951088607594937130e-01,-4.456684730505616754e-01
-1.910389873417722151e-01,-4.175042505413503746e-01
-1.869691139240505229e-01,-4.076877353548772343e-01
-1.828992405063290250e-01,-4.022579577062658784e-01
-1.788293670886075271e-01,-3.820337773788113345e-01
-1.747594936708860291e-01,-3.783586085152079170e-01
-1.706896202531645312e-01,-3.590234890820832026e-01
