#x(nm),y(nN)
-5.200000000000000178e-01,-5.258543907874069667e+00
-5.158517721518990351e-01,-5.424354128750322523e+00
-5.117035443037978304e-01,-5.214896509501429023e+00
-5.075553164556966257e-01,-5.126163724822085044e+00
-5.034070886075949769e-01,-5.084015788404861347e+00
-4.992588607594937722e-01,-5.037579138299022041e+00
-4.951106329113925120e-01,-5.436410693923945381e+00
-4.909624050632913073e-01,-5.607225311915285282e+00
-4.868141772151901026e-01,-5.417984705554301783e+00
-4.826659493670888423e-01,-5.567743717198333719e+00
-4.785177215189876376e-01,-6.096730910927907310e+00
-4.743694936708864329e-01,-6.169870692306504090e+00
-4.702212658227851727e-01,-5.714771467476634115e+00
-4.660730379746839680e-01,-5.877777737222491083e+00
-4.619248101265823192e-01,-5.782959287411789440e+00
-4.577765822784811145e-01,-5.986691377218090970e+00
-4.536283544303799098e-01,-6.081394856366885371e+00
-4.494801265822786496e-01,-6.316394901430531839e+00
-4.453318987341774449e-01,-6.349413061507957146e+00
-4.411836708860762402e-01,-6.585691070736999997e+00
-4.370354430379749799e-01,-6.314335541358484072e+00
-4.328872151898737752e-01,-6.406204763615837017e+00
-4.287389873417725705e-01,-6.010899389510797164e+00
-4.245907594936709217e-01,-5.724314749643207634e+00
-4.204425316455696615e-01,-5.479097448761751643e+00
-4.162943037974684568e-01,-6.336516318214044041e+00
-4.121460759493672521e-01,-5.552966342926310972e+00
-4.079978481012660474e-01,-3.830001090397741503e+00
-4.038496202531647872e-01,-2.220427337651473376e+00
-3.997013924050635825e-01,-2.520417469309320424e+00
-3.955531645569623778e-01,-3.273657079039070883e+00
-3.914049367088611175e-01,-4.054194037046157995e+00
-3.872567088607599128e-01,-4.167857930460552751e+00
-3.831084810126582640e-01,-3.835113864887375712e+00
-3.789602531645570593e-01,-3.507749218884770759e+00
-3.748120253164557991e-01,-3.584976254288306130e+00
-3.706637974683545944e-01,-3.716858006186072316e+00
-3.665155696202533897e-01,-3.915461703687618034e+00
-3.623673417721521850e-01,-3.955070095073073944e+00
-3.582191139240509248e-01,-4.161124034703117758e+00
-3.540708860759497201e-01,-3.815689160851746475e+00
-3.499226582278485154e-01,-4.212995467848240416e+00
-3.457744303797468666e-01,-3.683580154194388001e+00
-3.416262025316456064e-01,-3.759770957473453468e+00
-3.374779746835444016e-01,-3.281146817792771841e+00
-3.333297468354431969e-01,-3.902942875189592264e+00
-3.291815189873419367e-01,-3.942656261498706183e+00
-3.250332911392407320e-01,-4.321323626828792897e+00
-3.208850632911395273e-01,-4.127355103480079279e+00
-3.167368354430383226e-01,-3.988930442549858402e+00
-3.125886075949370624e-01,-3.838398907544081418e+00
-3.084403797468358577e-01,-3.828104618447132346e+00
-3.042921518987342089e-01,-3.721517343018982960e+00
-3.001439240506330042e-01,-3.692264810338352632e+00
-2.959956962025317440e-01,-3.520255447497862011e+00
-2.918474683544305393e-01,-3.556855689078372684e+00
-2.876992405063293345e-01,-3.538935151371687571e+00
-2.835510126582280743e-01,-3.504968264582330573e+00
-2.794027848101268696e-01,-3.313198674185198200e+00
-2.752545569620256649e-01,-3.379418477274414911e+00
-2.711063291139244602e-01,-3.159978483120126302e+00
-2.669581012658228114e-01,-3.233665761814075168e+00
-2.628098734177217732e-01,-3.150625353952926755e+00
-2.586616455696203465e-01,-3.234601254026663764e+00
-2.545134177215191418e-01,-2.977527656716730142e+00
-2.503651898734178816e-01,-3.014081343517405198e+00
-2.462169620253166769e-01,-2.772691692708605160e+00
-2.420687341772154721e-01,-2.634073230086188655e+00
-2.379205063291140454e-01,-2.508798332944854437e+00
-2.337722784810128129e-01,-2.503316589438703943e+00
-2.296240506329115805e-01,-2.232964385867977963e+00
-2.254758227848103758e-01,-1.931259669805573953e+00
-2.213275949367091433e-01,-1.636619881792468201e+00
-2.171793670886077166e-01,-1.504055377705898255e+00
-2.130311392405064841e-01,-1.470135919647782341e+00
-2.088829113924052794e-01,-1.429564970403996771e+00
-2.047346835443040469e-01,-1.453357429309737991e+00
-2.005864556962028145e-01,-1.418992572939458130e+00
-1.964382278481013877e-01,-1.431879025598744359e+00
-1.922900000000001830e-01,-1.394027111481763503e+00
-1.881417721518989505e-01,-1.409372724404625021e+00
-1.839935443037977181e-01,-1.440371977929122860e+00
-1.798453164556962913e-01,-1.488809109684408494e+00
-1.756970886075950866e-01,-1.498895707214174866e+00
-1.715488607594938542e-01,-1.530017496927704501e+00
-1.674006329113926217e-01,-1.572953241822289572e+00
-1.632524050632914170e-01,-1.574136331236078989e+00
-1.591041772151899625e-01,-1.551334268945526285e+00
-1.549559493670887578e-01,-1.506740107846965993e+00
-1.508077215189875253e-01,-1.467899753297137622e+00
-1.466594936708863206e-01,-1.342189126012661049e+00
-1.425112658227850881e-01,-1.177789262317631813e+00
-1.383630379746836614e-01,-1.019185620922717694e+00
-1.342148101265824289e-01,-9.260013482643115745e-01
-1.300665822784812242e-01,-8.316797097168709962e-01
-1.259183544303799918e-01,-7.381032535355195323e-01
-1.217701265822787593e-01,-6.518013845978594123e-01
-1.176218987341773325e-01,-6.312321116104527841e-01
-1.134736708860761140e-01,-5.945879962249592809e-01
-1.093254430379748954e-01,-5.733627796927139864e-01
-1.051772151898736629e-01,-5.047519163633332751e-01
-1.010289873417722362e-01,-4.754033147458496811e-01
-9.688075949367101758e-02,-4.492854012159208654e-01
-9.273253164556979899e-02,-4.390327449763455347e-01
-8.858430379746856653e-02,-4.157141036949429935e-01
-8.443607594936734795e-02,-3.865419572938466608e-01
-8.028784810126592120e-02,-3.725815538969801111e-01
-7.613962025316470261e-02,-3.596379450622613216e-01
-7.199139240506347015e-02,-3.345098324295260883e-01
-6.784316455696225157e-02,-3.090429662738958250e-01
-6.369493670886103298e-02,-3.168253876252740131e-01
-5.954670886075959929e-02,-3.077476100545442628e-01
-5.539848101265837377e-02,-2.953104345535367270e-01
-5.125025316455715518e-02,-2.730728377224935777e-01
-4.710202531645592966e-02,-2.828221249382286140e-01
-4.295379746835471108e-02,-2.632148815034182632e-01
-3.880556962025327739e-02,-2.634666653031138561e-01
-3.465734177215205880e-02,-2.491053319891115003e-01
-3.050911392405083328e-02,-2.294526984618442400e-01
-2.636088607594961122e-02,-2.236313151460559701e-01
-2.221265822784818100e-02,-2.203107488623735344e-01
-1.806443037974695895e-02,-2.267539730495119199e-01
-1.391620253164573690e-02,-1.893340906618680153e-01
-9.767974683544514841e-03,-1.929062017497888415e-01
-5.619746835443291920e-03,-1.960796261796243500e-01
-1.471518987341862350e-03,-2.134502086822193112e-01
2.676708860759360355e-03,-1.773260156464289417e-01
6.824936708860583276e-03,-1.771723810025837564e-01
1.097316455696180533e-02,-1.629017378871389365e-01
1.512139240506302738e-02,-1.777959007205031916e-01
1.926962025316445587e-02,-1.671519010827159923e-01
2.341784810126568139e-02,-1.779734408538317103e-01
2.756607594936690345e-02,-1.581099031758776419e-01
3.171430379746812550e-02,-1.598108498299430080e-01
3.586253164556935102e-02,-1.316318759751888279e-01
4.001075949367077778e-02,-1.544083194373913615e-01
4.415898734177200330e-02,-1.398042821249859680e-01
4.830721518987322188e-02,-1.389623637936171774e-01
5.245544303797444741e-02,-1.246036424150755162e-01
5.660367088607587416e-02,-1.345585916244772529e-01
6.075189873417709968e-02,-1.238386576743008560e-01
6.490012658227832520e-02,-1.238471536836274201e-01
6.904835443037954379e-02,-1.265014578349955288e-01
7.319658227848076237e-02,-1.292103402581222527e-01
7.734481012658218912e-02,-1.273274674221765990e-01
8.149303797468342159e-02,-1.124856005105321216e-01
8.564126582278464017e-02,-1.190813602346053046e-01
8.978949367088585876e-02,-1.142309538287086673e-01
9.393772151898709122e-02,-1.142445084097385433e-01
9.808594936708851797e-02,-1.052682399440265509e-01
1.022341772151897366e-01,-1.143944563535848752e-01
1.063824050632909551e-01,-1.050802961147921932e-01
1.105306329113921876e-01,-1.044711385296372003e-01
1.146788607594934062e-01,-1.103438650791019882e-01
1.188270886075948329e-01,-1.058060099672491067e-01
1.229753164556960515e-01,-1.083540494740929117e-01
1.271235443037972701e-01,-1.074913441898249361e-01
1.312717721518985026e-01,-1.081408457668020101e-01
1.354199999999999293e-01,-9.101822043722340716e-02
1.395682278481011618e-01,-9.677294532915821368e-02
1.437164556962023665e-01,-1.006495773690765233e-01
1.478646835443035989e-01,-9.816318678969229716e-02
1.520129113924048314e-01,-1.031885516050818075e-01
1.561611392405062582e-01,-9.054331065666347544e-02
1.603093670886074629e-01,-1.026538744269968051e-01
1.644575949367086953e-01,-9.327501718601273473e-02
1.686058227848099278e-01,-1.016545106666366383e-01
1.727540506329111325e-01,-8.098190181443784552e-02
1.769022784810125593e-01,-8.169900552481558498e-02
1.810505063291137917e-01,-6.980517251211455776e-02
1.851987341772150242e-01,-7.429479201592076310e-02
1.893469620253162289e-01,-7.992270807807150268e-02
1.934951898734174613e-01,-8.449862997803023190e-02
1.976434177215188881e-01,-7.616856690930680351e-02
2.017916455696201206e-01,-7.760809557415698778e-02
2.059398734177213253e-01,-6.651803981553777723e-02
2.100881012658225577e-01,-7.128222565580046022e-02
2.142363291139239845e-01,-7.394227789659613137e-02
2.183845569620252169e-01,-6.274123247948164284e-02
2.225327848101264216e-01,-6.816500129219840720e-02
2.266810126582276541e-01,-5.981497757967321749e-02
2.308292405063288866e-01,-7.729254958326943481e-02
2.349774683544303133e-01,-5.681044779517152588e-02
2.391256962025315180e-01,-5.574294325940296752e-02
2.432739240506327505e-01,-5.960671204569508580e-02
2.474221518987339830e-01,-7.403180617085199089e-02
2.515703797468352154e-01,-7.415087939556654073e-02
2.557186075949366422e-01,-6.337823818089657890e-02
2.598668354430378469e-01,-7.154812740167833252e-02
2.640150632911390516e-01,-5.666009192324667626e-02
2.681632911392403118e-01,-6.738773560020691611e-02
2.723115189873415165e-01,-6.125452384137537037e-02
2.764597468354429433e-01,-5.708210185138863635e-02
2.806079746835441480e-01,-5.214644894399399211e-02
2.847562025316454082e-01,-6.302596226921400313e-02
2.889044303797466129e-01,-6.023859322352898699e-02
2.930526582278480396e-01,-5.215487334190722218e-02
2.972008860759492443e-01,-4.640287220366462462e-02
3.013491139240505046e-01,-4.260713305940724144e-02
3.054973417721517093e-01,-3.650386539710869654e-02
3.096455696202529140e-01,-3.689901175402061917e-02
3.137937974683543407e-01,-4.192026548105761558e-02
3.179420253164556009e-01,-3.419630582114999845e-02
3.220902531645568057e-01,-3.818073045521058057e-02
3.262384810126580104e-01,-3.156441468757605756e-02
3.303867088607592706e-01,-2.430951904563594113e-02
3.345349367088606973e-01,-2.907980794731414645e-02
3.386831645569619020e-01,-3.302445468229329301e-02
3.428313924050631067e-01,-3.577316304618664150e-02
3.469796202531643670e-01,-2.995564802035144761e-02
3.511278481012657937e-01,-3.513178261093720389e-02
3.552760759493669984e-01,-2.958750351680564106e-02
3.594243037974682031e-01,-3.469605463990158706e-02
3.635725316455694633e-01,-2.618947731787487840e-02
3.677207594936706680e-01,-2.924266488479382656e-02
3.718689873417720948e-01,-3.042354557434169895e-02
3.760172151898732995e-01,-2.743042287475024391e-02
3.801654430379745597e-01,-3.382139448414343830e-02
3.843136708860757644e-01,-3.878880453714425580e-02
3.884618987341769691e-01,-4.394337871351442631e-02
3.926101265822783959e-01,-2.000051011873038229e-02
3.967583544303796561e-01,-2.529695096141906449e-02
4.009065822784808608e-01,-2.043027659340976299e-02
4.050548101265820655e-01,-2.476046500073364118e-02
4.092030379746833257e-01,-2.873001095476302585e-02
4.133512658227847525e-01,-2.109157676240359588e-02
4.174994936708859572e-01,-3.337542326313585467e-02
4.216477215189871619e-01,-2.712091918961424819e-02
4.257959493670884221e-01,-2.933573218247449710e-02
4.299441772151898489e-01,-2.466087496480779892e-02
4.340924050632910536e-01,-3.346469207493657505e-02
4.382406329113922583e-01,-2.958792356183537545e-02
4.423888607594935185e-01,-2.185354000115886236e-02
4.465370886075947232e-01,-2.456085254878485544e-02
4.506853164556961500e-01,-1.869445841984688703e-02
4.548335443037973547e-01,-1.607504801434121028e-02
4.589817721518986149e-01,-1.751122911360038573e-02
4.631299999999998196e-01,-3.081277762007946994e-02
4.672782278481010243e-01,-1.919410654393714430e-02
4.714264556962024511e-01,-1.723735463714664087e-02
4.755746835443037113e-01,-5.707950661594023319e-03
4.797229113924049160e-01,-1.713626278728891048e-02
4.838711392405061207e-01,-1.451192748375488770e-02
4.880193670886073809e-01,-2.758745588749943189e-02
4.921675949367088077e-01,-1.662047413026118345e-02
4.963158227848100124e-01,-1.625266504724088082e-02
5.004640506329112171e-01,-9.155163884497417165e-03
5.046122784810124218e-01,-2.430614856673002019e-02
5.087605063291138485e-01,-1.835820105283659728e-02
5.129087341772151643e-01,-5.645455232266181293e-04
5.170569620253163690e-01,-7.343762837752532482e-03
5.212051898734175737e-01,-1.709790434855677776e-02
5.253534177215187784e-01,-3.290735949102214369e-02
5.295016455696202051e-01,1.314434847580742962e-03
5.336498734177214098e-01,-1.470193679083446614e-02
5.377981012658226145e-01,-1.733550018606283896e-02
5.419463291139239303e-01,-2.022170454693827252e-02
5.460945569620251350e-01,-2.651608509790084889e-03
5.502427848101265617e-01,-4.856015666092439002e-03
5.543910126582277664e-01,-2.331622735991920742e-02
5.585392405063289711e-01,-1.105405006949527168e-02
5.626874683544301758e-01,-1.397752277947005885e-02
5.668356962025313805e-01,-1.388346860383067247e-03
5.709839240506328073e-01,-8.038509133374760127e-03
5.751321518987341230e-01,-9.675023985468694104e-03
5.792803797468353277e-01,-1.181750257493839953e-02
5.834286075949365324e-01,-4.415716289296415034e-03
5.875768354430379592e-01,-6.632700294025324107e-03
5.917250632911391639e-01,-4.924650768846221098e-03
5.958732911392403686e-01,-4.178868521448030234e-03
6.000215189873415733e-01,-1.145845971112049132e-02
6.041697468354428890e-01,-1.279849919644354163e-02
6.083179746835443158e-01,4.441898572090459754e-03
6.124662025316455205e-01,-2.132789211001996296e-02
6.166144303797467252e-01,-1.576979874838370030e-02
6.207626582278479299e-01,-6.894348307838736936e-03
6.249108860759491346e-01,-3.970024167322920225e-03
6.290591139240505614e-01,-2.611931050027426621e-02
6.332073417721517661e-01,5.250743115664617197e-03
6.373555696202530818e-01,-6.122976480756514052e-03
6.415037974683542865e-01,-9.493829948220551193e-03
6.456520253164554912e-01,-7.890322982948646049e-03
6.498002531645569180e-01,2.271182310212605231e-03
6.539484810126581227e-01,-1.476743390598310619e-02
6.580967088607593274e-01,-1.907387937958472668e-02
6.622449367088605321e-01,-5.027900214449260510e-03
6.663931645569619588e-01,-9.759191238021614964e-03
6.705413924050632746e-01,-2.262247333802184894e-03
6.746896202531644793e-01,-8.014593223110847917e-03
6.788378481012656840e-01,-1.710515672269673909e-02
6.829860759493669997e-01,-1.595914128812793778e-02
6.871343037974682044e-01,-1.697886717866757544e-02
6.912825316455695202e-01,-1.466599018352930141e-02
6.954307594936707249e-01,-1.534084100316642461e-02
6.995789873417720406e-01,6.598773580718527570e-03
7.037272151898733563e-01,-5.069480444226020892e-03
7.078754430379745610e-01,-2.154019562831431187e-02
7.120236708860758768e-01,-1.412570379915200486e-02
7.161718987341770815e-01,-3.594615125146883097e-03
7.203201265822783972e-01,-3.290738440055809583e-03
7.244683544303796019e-01,-6.688292315982739301e-03
7.286165822784809176e-01,-1.015189829227139580e-02
7.327648101265822334e-01,-3.344508052990565763e-04
7.369130379746834381e-01,-3.084874399828448598e-03
7.410612658227847538e-01,3.354517656160895585e-03
7.452094936708859585e-01,-7.663586415229144480e-03
7.493577215189872742e-01,-1.118031065148458693e-03
7.535059493670884789e-01,-1.372830806140629654e-02
7.576541772151896836e-01,1.147708016387409373e-02
7.618024050632911104e-01,1.303872522637691562e-04
7.659506329113923151e-01,4.059169650754352807e-03
7.700988607594936308e-01,-1.019753228342428278e-02
7.742470886075948355e-01,1.823813880161285345e-02
7.783953164556960402e-01,-4.758266985067186386e-03
7.825435443037973560e-01,-8.813429675087166085e-03
7.866917721518985607e-01,-1.869220891472724716e-02
7.908399999999998764e-01,1.107711173358733037e-02
7.949882278481011921e-01,-5.417305235251074561e-03
7.991364556962025079e-01,-4.688853305778058027e-03
8.032846835443037126e-01,-9.800874922966950481e-03
8.074329113924049173e-01,4.528014137449501778e-03
8.115811392405062330e-01,1.207404210077754701e-03
8.157293670886074377e-01,-4.712372189493363103e-03
8.198775949367087534e-01,-8.226199657431780901e-03
8.240258227848100692e-01,-9.030876290962844277e-03
8.281740506329113849e-01,8.994778765135094320e-03
8.323222784810125896e-01,-5.039255769560201451e-03
8.364705063291137943e-01,6.663088653362989749e-03
8.406187341772151100e-01,1.398468961266277968e-02
8.447669620253163147e-01,1.021978202928682140e-02
8.489151898734176305e-01,2.678710931057570830e-03
8.530634177215188352e-01,-2.236902260616829147e-03
8.572116455696201509e-01,-7.901962934410585587e-03
8.613598734177214666e-01,-5.226694762792635091e-03
8.655081012658226713e-01,1.895877605831094992e-02
8.696563291139239871e-01,4.337002385137044176e-03
8.738045569620251918e-01,-1.989395206275850706e-03
8.779527848101265075e-01,-4.653671095003458075e-03
8.821010126582277122e-01,5.499582116000506331e-03
8.862492405063290279e-01,-2.872213408018924833e-03
8.903974683544303437e-01,-5.439266029099039043e-03
8.945456962025315484e-01,-1.521036563594281577e-02
8.986939240506328641e-01,-1.015724803756536121e-02
9.028421518987340688e-01,1.712260211479666935e-02
9.069903797468353845e-01,-1.242446951346702719e-03
9.111386075949365893e-01,-7.643493565035640140e-03
9.152868354430377940e-01,-2.099693285571947038e-02
9.194350632911392207e-01,3.747715536246623482e-03
9.235832911392404254e-01,-1.073337777312053168e-02
9.277315189873417411e-01,-8.016111579613127702e-03
9.318797468354429459e-01,-6.628190990080615533e-04
9.360279746835441506e-01,-8.229186404352138023e-03
9.401762025316453553e-01,9.002226906663893594e-03
9.443244303797465600e-01,-1.396865947067499857e-02
9.484726582278479867e-01,5.303751523667303742e-03
9.526208860759493025e-01,-2.161149199546689645e-02
9.567691139240507292e-01,1.134879977582359950e-02
9.609173417721519339e-01,-2.034479949103498025e-02
9.650655696202531386e-01,1.733639067490615887e-02
9.692137974683543433e-01,1.800661503037937101e-03
9.733620253164555480e-01,7.198061426973108301e-03
9.775102531645567527e-01,-3.627874970304736848e-03
9.816584810126580685e-01,1.620399254102050657e-02
9.858067088607594952e-01,-5.938860760642069962e-03
9.899549367088606999e-01,-1.074482845654606625e-02
9.941031645569619046e-01,5.668811171656165139e-03
9.982513924050633314e-01,1.254588834654934114e-02
1.002399620253164647e+00,2.072219375793539660e-03
1.006547848101265741e+00,5.996654851660780661e-03
1.010696075949367057e+00,-5.098764302947696864e-03
1.014844303797468150e+00,7.567011610429225620e-03
1.018992531645569466e+00,1.655473209546981517e-03
1.023140759493670560e+00,1.255833546838563616e-03
1.027288987341772097e+00,1.097574871529842901e-03
1.031437215189873413e+00,1.036143259762794047e-02
1.035585443037974729e+00,1.139576385760346540e-02
1.039733670886076045e+00,-3.888381841101954794e-03
1.043881898734177138e+00,2.010135713979108174e-02
1.048030126582278454e+00,4.749110789649826393e-03
1.052178354430379548e+00,1.780717515111760949e-02
1.056326582278480863e+00,-5.623492453787033891e-03
1.060474810126582179e+00,1.439856855773839067e-02
1.064623037974683495e+00,1.830820804996829325e-03
1.068771265822784811e+00,1.788185625899917433e-02
1.072919493670885904e+00,4.415037901153189524e-03
1.077067721518987442e+00,-5.606382358653034387e-03
1.081215949367088536e+00,1.836525926691028694e-03
1.085364177215189851e+00,-2.002352298170503257e-03
1.089512405063291167e+00,6.654206954451690609e-03
1.093660632911392261e+00,-1.217647141616921141e-02
1.097808860759493577e+00,1.735706145304983031e-02
1.101957088607594670e+00,-4.040323924959592604e-03
1.106105316455696208e+00,-2.948482529850657806e-03
1.110253544303797302e+00,-4.535981341209210753e-03
1.114401772151898840e+00,-2.652924980539409297e-03
1.118549999999999933e+00,-7.282660284872211585e-03
1.122698227848101249e+00,-2.779968674123523670e-04
1.126846455696202565e+00,1.387906053161799998e-02
1.130994683544303658e+00,-1.281018626212072214e-02
1.135142911392404974e+00,6.026336374998138854e-04
1.139291139240506068e+00,1.090366304400608097e-02
1.143439367088607606e+00,1.078667540515260495e-02
1.147587594936708699e+00,-1.371569714045811801e-02
1.151735822784810015e+00,8.025419100678441928e-03
1.155884050632911553e+00,-3.695503445458602886e-03
1.160032278481012646e+00,1.261230611322506669e-02
1.164180506329113962e+00,-1.608811662011244009e-02
1.168328734177215056e+00,9.415319034864165493e-03
1.172476962025316372e+00,-5.392837455458916393e-03
1.176625189873417465e+00,1.809838756562918982e-02
1.180773417721519003e+00,-1.964604974928845882e-04
1.184921645569620319e+00,9.254130375795891969e-03
1.189069873417721412e+00,5.220994731762539087e-03
1.193218101265822728e+00,9.551150690820892032e-04
1.197366329113924044e+00,1.461288963238955262e-02
1.201514556962025360e+00,7.222200897176424966e-03
1.205662784810126453e+00,9.654318084703888275e-03
1.209811012658227769e+00,-2.565198854905516475e-03
1.213959240506329085e+00,1.117689944138518070e-02
1.218107468354430178e+00,1.170520410337017730e-02
1.222255696202531716e+00,2.546436938923524445e-03
1.226403924050632810e+00,1.914120917981436800e-03
1.230552151898734126e+00,7.004281082321863958e-03
1.234700379746835441e+00,1.693225468388923419e-02
1.238848607594936757e+00,4.430960875329225074e-04
1.242996835443037851e+00,1.214000826077843431e-02
1.247145063291139166e+00,3.288822960127295216e-03
1.251293291139240482e+00,6.657231948749965308e-03
1.255441518987341576e+00,1.020971921815268506e-03
1.259589746835443114e+00,1.958906041281916269e-02
1.263737974683544207e+00,6.311321647234818637e-03
1.267886202531645523e+00,3.986022543702955577e-03
1.272034430379746617e+00,1.580742361277415187e-02
1.276182658227848155e+00,1.695242750411743785e-02
1.280330886075949470e+00,5.849259704280868749e-03
1.284479113924050564e+00,-8.451295550339573553e-03
1.288627341772151880e+00,1.863307006733021937e-02
