#x(nm),y(nN)
9.749954430379746961e-01,-3.057089636369106703e-02
9.790263291139237323e-01,-1.729946541050334657e-02
9.830572151898733235e-01,-4.242574167398799334e-02
9.870881012658226927e-01,-2.815096153634792653e-02
9.911189873417719509e-01,-3.582957279846725462e-02
9.951498734177215422e-01,-4.662027657486994547e-02
9.991807594936706893e-01,-4.820573844993956275e-02
1.003211645569620281e+00,7.641608446008226049e-04
1.007242531645569539e+00,-1.405907687347375187e-02
1.011273417721518797e+00,-2.294505519140584843e-02
1.015304303797468277e+00,-2.060609091387272107e-02
1.019335189873417535e+00,-1.017540860341705107e-02
1.023366075949367016e+00,-1.406610278707453275e-02
1.027396962025316274e+00,-1.064984185452190653e-02
1.031427848101265754e+00,-1.428945182973676703e-02
1.035458734177215234e+00,-1.820990161919536221e-02
1.039489620253164492e+00,1.155738837530426643e-03
1.043520506329113751e+00,-1.167813132376225617e-02
1.047551392405063231e+00,-1.640154290346843360e-02
1.051582278481012711e+00,-1.233329132551319943e-02
1.055613164556961747e+00,-3.964965639481854605e-03
1.059644050632911449e+00,-1.123616399856103461e-02
1.063674936708860708e+00,-4.268175955988286717e-03
1.067705822784809966e+00,-8.751206403381091639e-03
1.071736708860759446e+00,-1.411089832106829887e-02
1.075767594936708704e+00,-1.706013998632067291e-02
1.079798481012658184e+00,2.744336661421996598e-03
1.083829367088607443e+00,-8.718531267734053528e-03
1.087860253164556923e+00,-1.281927410222543154e-02
1.091891139240506181e+00,-1.708859876104971975e-02
1.095922025316455661e+00,2.067822897738236427e-04
1.099952911392404920e+00,-1.658483380198843421e-02
1.103983797468354400e+00,-8.679564989977848685e-03
1.108014683544303880e+00,-8.614796977896178182e-03
1.112045569620252916e+00,2.908888772561249447e-03
1.116076455696202618e+00,-2.034622499235270998e-03
1.120107341772151877e+00,-3.233981257487416293e-03
1.124138227848101135e+00,-5.818796722646755147e-03
1.128169113924050615e+00,-9.095584961497933229e-04
1.132199999999999873e+00,-1.470241924605599979e-02
1.136230886075949353e+00,-1.085531101954429097e-02
1.140261772151898612e+00,-9.331385814559215201e-04
1.144292658227848092e+00,-8.796470700644003562e-03
1.148323544303797350e+00,-1.255809803920216253e-02
1.152354430379746830e+00,-1.405317218267213009e-03
1.156385316455696088e+00,6.078514961419792875e-03
1.160416202531645347e+00,-4.455652243866231946e-03
1.164447088607595049e+00,-1.692809604613177907e-02
1.168477974683544085e+00,-1.276458014628818576e-02
1.172508860759493565e+00,-7.573006287407917959e-03
