#x(nm),y(nN)
-4.400000000000000577e-01,-7.357970197587270000e+00
-4.360084810126583776e-01,-4.404693759999257274e+00
-4.320169620253165865e-01,-3.681570556866088140e+00
-4.280254430379748509e-01,-3.990572508891420789e+00
-4.240339240506330598e-01,-4.114603534644845517e+00
-4.200424050632913242e-01,-4.233405504488982452e+00
-4.160508860759495331e-01,-4.431033170926120590e+00
-4.120593670886077420e-01,-4.599102178218400283e+00
-4.080678481012660064e-01,-4.742065644953457948e+00
-4.040763291139242153e-01,-4.836807650993194763e+00
-4.000848101265824797e-01,-4.825066448812360242e+00
-3.960932911392406885e-01,-4.710757924996659796e+00
-3.921017721518989529e-01,-4.598554443846057715e+00
-3.881102531645571618e-01,-4.465431147277349133e+00
-3.841187341772154262e-01,-4.336963316894942189e+00
-3.801272151898736351e-01,-4.249139488615080396e+00
-3.761356962025318440e-01,-4.241248039434927897e+00
-3.721441772151901084e-01,-4.319617795769560509e+00
-3.681526582278483173e-01,-4.414430215785940526e+00
-3.641611392405065817e-01,-4.591109791047942146e+00
-3.601696202531647906e-01,-4.747603773014111184e+00
-3.561781012658230550e-01,-4.991024468378014944e+00
-3.521865822784812639e-01,-4.976438375635551026e+00
-3.481950632911394727e-01,-4.914324421247250996e+00
-3.442035443037977371e-01,-4.774259843988944318e+00
-3.402120253164559460e-01,-4.918368943717008612e+00
-3.362205063291142104e-01,-4.645705671493767674e+00
-3.322289873417724193e-01,-3.996146211073191346e+00
-3.282374683544306837e-01,-3.340989781700659300e+00
-3.242459493670888926e-01,-3.257670221438176750e+00
-3.202544303797471570e-01,-3.387408069762286811e+00
-3.162629113924053659e-01,-3.434116186491238842e+00
-3.122713924050635748e-01,-3.471429470523992311e+00
-3.082798734177218392e-01,-3.513643251688789437e+00
-3.042883544303800480e-01,-3.561524835424853652e+00
-3.002968354430383124e-01,-3.557170001388818559e+00
-2.963053164556961327e-01,-3.569573115876102598e+00
-2.923137974683543416e-01,-3.589232647401871645e+00
-2.883222784810126060e-01,-3.651082174706996142e+00
