#x(nm),y(nN)
-5.400000000000001465e-01,-1.203435397838520871e+01
-5.358126582278484040e-01,-5.000459063423384087e+00
-5.316253164556963284e-01,-5.959850717562008349e+00
-5.274379746835446969e-01,-5.796478061918248770e+00
-5.232506329113926213e-01,-5.072912413727705960e+00
-5.190632911392405457e-01,-7.139963058203059099e+00
-5.148759493670889142e-01,-3.313019896645947426e+00
-5.106886075949368387e-01,-4.091283688806636398e+00
-5.065012658227847631e-01,-6.618918333159446554e+00
-5.023139240506331316e-01,-6.000996560316925077e+00
-4.981265822784810560e-01,-6.783737419005015035e+00
-4.939392405063294245e-01,-5.889090061965427836e+00
-4.897518987341773489e-01,-6.895894648816093486e+00
-4.855645569620253288e-01,-6.473145766203332485e+00
-4.813772151898736973e-01,-7.076385554539281308e+00
-4.771898734177216217e-01,-6.783491448471123064e+00
-4.730025316455699902e-01,-6.334250486423757209e+00
-4.688151898734179146e-01,-6.759021477174123049e+00
-4.646278481012658390e-01,-6.004970206167639546e+00
-4.604405063291142075e-01,-6.696164409933851758e+00
-4.562531645569621319e-01,-6.135532454387767842e+00
-4.520658227848101118e-01,-7.299602218169375156e+00
-4.478784810126584248e-01,-7.445864584799464225e+00
-4.436911392405064047e-01,-7.667064075033650283e+00
-4.395037974683547732e-01,-9.732795796484648321e+00
-4.353164556962026976e-01,-8.968857857321417271e+00
-4.311291139240506221e-01,-7.626537208145423463e+00
-4.269417721518989906e-01,-6.358604478934354987e+00
-4.227544303797469150e-01,-5.621488799322423624e+00
-4.185670886075948949e-01,-5.238839772330411648e+00
-4.143797468354432079e-01,-4.808590232212018201e+00
-4.101924050632911878e-01,-4.705734878566391721e+00
-4.060050632911395563e-01,-4.518044013496552047e+00
-4.018177215189874807e-01,-4.551314710694891019e+00
-3.976303797468354051e-01,-4.395105022490688462e+00
-3.934430379746837736e-01,-4.123724040684500380e+00
-3.892556962025316980e-01,-4.182084983242571496e+00
-3.850683544303800665e-01,-3.668497598018750860e+00
-3.808810126582279909e-01,-3.949570220895759487e+00
-3.766936708860759708e-01,-3.541864329682069101e+00
-3.725063291139242838e-01,-3.485398801186332829e+00
-3.683189873417722637e-01,-3.624707162825613782e+00
-3.641316455696201881e-01,-2.899805235831890204e+00
-3.599443037974685566e-01,-5.322834436109488365e+00
-3.557569620253164810e-01,-2.408176529412215494e+00
-3.515696202531648495e-01,-2.861982649558494352e+00
-3.473822784810127740e-01,-2.927550526088650518e+00
-3.431949367088607539e-01,-2.828698224279663442e+00
-3.390075949367090669e-01,-2.998260759623663230e+00
-3.348202531645570468e-01,-3.093339197415809316e+00
-3.306329113924054153e-01,-3.061445157566011765e+00
-3.264455696202533397e-01,-2.630064391838296434e+00
-3.222582278481012641e-01,-2.431334574691855099e+00
-3.180708860759496326e-01,-2.186712806834718137e+00
-3.138835443037975570e-01,-2.146926642127397145e+00
-3.096962025316455369e-01,-2.003368611660063525e+00
-3.055088607594938499e-01,-1.553153182077776862e+00
-3.013215189873418298e-01,-1.571729317516443514e+00
-2.971341772151901428e-01,-2.035490895062959105e+00
-2.929468354430381227e-01,-1.855852653448026857e+00
-2.887594936708860471e-01,-1.857914170101182094e+00
-2.845721518987344156e-01,-1.793923165247177209e+00
-2.803848101265823400e-01,-1.709354867296464242e+00
-2.761974683544303200e-01,-1.674995770301258569e+00
-2.720101265822786329e-01,-1.650924210888303323e+00
-2.678227848101266129e-01,-1.609639197875075034e+00
-2.636354430379749259e-01,-1.537385268886487077e+00
-2.594481012658229058e-01,-1.619753033674625975e+00
-2.552607594936710522e-01,-1.517462142195638242e+00
-2.510734177215191987e-01,-1.597981961810645668e+00
-2.468860759493671231e-01,-1.588690565439024871e+00
-2.426987341772152695e-01,-1.502641133642964366e+00
-2.385113924050634437e-01,-1.556790455211578550e+00
-2.343240506329115902e-01,-1.523968160760440949e+00
-2.301367088607595146e-01,-1.563218864318172141e+00
-2.259493670886076611e-01,-1.530580593537689493e+00
-2.217620253164558353e-01,-1.545371762986469388e+00
-2.175746835443039817e-01,-1.428763748713224313e+00
-2.133873417721519061e-01,-1.462729904693947258e+00
-2.092000000000000526e-01,-1.437408434472037255e+00
-2.050126582278481990e-01,-1.470355682365260375e+00
-2.008253164556963732e-01,-1.417053775826946360e+00
-1.966379746835445197e-01,-1.366229104861896193e+00
-1.924506329113924441e-01,-1.321179841360416551e+00
-1.882632911392405906e-01,-1.358577237680209437e+00
-1.840759493670887648e-01,-1.178834950914900093e+00
-1.798886075949369112e-01,-1.326407509991619049e+00
-1.757012658227848356e-01,-1.125239369766660946e+00
-1.715139240506329821e-01,-1.046682786989682645e+00
-1.673265822784811285e-01,-1.043392685500206696e+00
-1.631392405063293027e-01,-9.046707933966728898e-01
-1.589518987341772271e-01,-8.316616595721149086e-01
-1.547645569620253736e-01,-7.961535977936633479e-01
-1.505772151898735201e-01,-7.437084294839788612e-01
-1.463898734177216943e-01,-7.176169665645997231e-01
-1.422025316455698407e-01,-6.616249349566907245e-01
-1.380151898734177651e-01,-7.004901324534117402e-01
-1.338278481012659116e-01,-5.680978141441966889e-01
-1.296405063291140580e-01,-5.483793739908963127e-01
-1.254531645569622322e-01,-5.739040682265922344e-01
-1.212658227848101566e-01,-4.729341005177170598e-01
-1.170784810126583170e-01,-4.703660877487076397e-01
-1.128911392405064634e-01,-4.676486168669086729e-01
-1.087037974683546099e-01,-4.137034413756288109e-01
-1.045164556962025482e-01,-4.525535831864488379e-01
-1.003291139240507085e-01,-3.472756727023789125e-01
-9.614177215189885495e-02,-3.797710916079745647e-01
-9.195443037974700140e-02,-3.636022177164905944e-01
-8.776708860759493969e-02,-3.256175913942218614e-01
-8.357974683544308614e-02,-3.330454415187933948e-01
-7.939240506329124647e-02,-2.734413691471137553e-01
-7.520506329113939292e-02,-2.991842465737659107e-01
-7.101772151898753938e-02,-2.923704449930470406e-01
-6.683037974683547766e-02,-2.974681739490986354e-01
-6.264303797468363799e-02,-2.207619906564011747e-01
