#x(nm),y(nN)
-5.200000000000000178e-01,-5.346013317018901034e+00
-5.158517721518990351e-01,-5.252894814770423970e+00
-5.117035443037978304e-01,-5.460541231636180548e+00
-5.075553164556966257e-01,-4.861099930548246739e+00
-5.034070886075949769e-01,-5.212458333170345348e+00
-4.992588607594937722e-01,-5.179977792504573131e+00
-4.951106329113925120e-01,-4.927400778755283817e+00
-4.909624050632913073e-01,-6.279672052897522505e+00
-4.868141772151901026e-01,-5.123171920440663385e+00
-4.826659493670888423e-01,-5.189377116011159252e+00
-4.785177215189876376e-01,-6.770166228081806459e+00
-4.743694936708864329e-01,-5.743025073651410572e+00
-4.702212658227851727e-01,-5.842068974117425206e+00
-4.660730379746839680e-01,-5.821431732417778449e+00
-4.619248101265823192e-01,-5.920268656082273928e+00
-4.577765822784811145e-01,-5.720248817984651346e+00
-4.536283544303799098e-01,-6.404867640852449640e+00
-4.494801265822786496e-01,-6.049007632034384407e+00
-4.453318987341774449e-01,-6.501283953547630112e+00
-4.411836708860762402e-01,-6.490677019794533820e+00
-4.370354430379749799e-01,-6.517877606993203621e+00
-4.328872151898737752e-01,-5.974962410739516727e+00
-4.287389873417725705e-01,-6.628548631433789140e+00
-4.245907594936709217e-01,-5.213975650016482888e+00
-4.204425316455696615e-01,-5.672373525325975940e+00
-4.162943037974684568e-01,-5.990798900387087400e+00
-4.121460759493672521e-01,-6.411078615338564823e+00
-4.079978481012660474e-01,-3.141552163234094142e+00
-4.038496202531647872e-01,-2.401751299526845074e+00
-3.997013924050635825e-01,-2.379185936705314752e+00
-3.955531645569623778e-01,-3.376694405762261653e+00
-3.914049367088611175e-01,-4.049295909606269284e+00
-3.872567088607599128e-01,-4.253993770538803787e+00
-3.831084810126582640e-01,-3.790528353332253353e+00
-3.789602531645570593e-01,-3.463439907573181653e+00
-3.748120253164557991e-01,-3.556986019555805623e+00
-3.706637974683545944e-01,-3.838363835720316253e+00
-3.665155696202533897e-01,-3.748099176319440229e+00
-3.623673417721521850e-01,-4.144167171752176415e+00
-3.582191139240509248e-01,-3.931861318233356606e+00
-3.540708860759497201e-01,-4.222488744183895193e+00
-3.499226582278485154e-01,-3.452505842305090944e+00
-3.457744303797468666e-01,-4.804244985715981464e+00
-3.416262025316456064e-01,-2.587540309157648988e+00
-3.374779746835444016e-01,-4.186529592465667804e+00
-3.333297468354431969e-01,-3.309206879814763802e+00
-3.291815189873419367e-01,-4.226245631564107264e+00
-3.250332911392407320e-01,-4.281279623638301501e+00
-3.208850632911395273e-01,-4.126365427226505567e+00
-3.167368354430383226e-01,-3.946259603316672138e+00
-3.125886075949370624e-01,-3.914052399100677260e+00
-3.084403797468358577e-01,-3.704887394972363968e+00
-3.042921518987342089e-01,-3.876411911786158182e+00
-3.001439240506330042e-01,-3.548618549816618728e+00
-2.959956962025317440e-01,-3.648482645520683576e+00
-2.918474683544305393e-01,-3.426985810050156900e+00
-2.876992405063293345e-01,-3.630972825430456741e+00
-2.835510126582280743e-01,-3.492018958397392847e+00
-2.794027848101268696e-01,-3.315351292115376491e+00
-2.752545569620256649e-01,-3.255000501973421390e+00
-2.711063291139244602e-01,-3.489989848500762992e+00
-2.669581012658228114e-01,-2.747678134174219355e+00
-2.628098734177217732e-01,-3.605435222136331053e+00
-2.586616455696203465e-01,-2.970653661317159244e+00
-2.545134177215191418e-01,-3.056719347656116081e+00
-2.503651898734178816e-01,-2.997507689892142224e+00
-2.462169620253166769e-01,-2.850675127927648322e+00
-2.420687341772154721e-01,-2.480396654952579105e+00
-2.379205063291140454e-01,-2.660531728921785355e+00
-2.337722784810128129e-01,-2.371924026313946943e+00
-2.296240506329115805e-01,-2.365517645872401875e+00
-2.254758227848103758e-01,-1.859220792777964704e+00
-2.213275949367091433e-01,-1.617273588421319852e+00
-2.171793670886077166e-01,-1.563339677864839627e+00
-2.130311392405064841e-01,-1.395252911571167598e+00
-2.088829113924052794e-01,-1.502374141889686987e+00
-2.047346835443040469e-01,-1.400305831839862902e+00
-2.005864556962028145e-01,-1.453967354430016901e+00
-1.964382278481013877e-01,-1.409219225492250871e+00
-1.922900000000001830e-01,-1.419837395092515830e+00
-1.881417721518989505e-01,-1.375109665322990837e+00
-1.839935443037977181e-01,-1.465319869644676753e+00
