#x(nm),y(nN)
-5.000000000000000000e-01,-5.347667384641660249e+00
-4.958908860759495552e-01,-5.362063452172234790e+00
-4.917817721518987217e-01,-5.101908899644981510e+00
-4.876726582278483324e-01,-5.324770910716634553e+00
-4.835635443037975545e-01,-4.690866897299954097e+00
-4.794544303797467211e-01,-6.069919314594836024e+00
-4.753453164556963872e-01,-5.274786115579395585e+00
-4.712362025316455538e-01,-5.880371484581802477e+00
-4.671270886075951645e-01,-5.444118345941369341e+00
-4.630179746835443866e-01,-6.012583107157708717e+00
-4.589088607594935532e-01,-6.123148367319545926e+00
-4.547997468354431638e-01,-5.401898531322375518e+00
-4.506906329113923859e-01,-5.844781383815377040e+00
-4.465815189873419966e-01,-5.683542763655809793e+00
-4.424724050632912187e-01,-5.464285436206179014e+00
-4.383632911392403853e-01,-5.351006241494911997e+00
-4.342541772151899959e-01,-5.036229487922335046e+00
-4.301450632911392180e-01,-4.910160405539770956e+00
-4.260359493670888287e-01,-4.964765182294160972e+00
-4.219268354430379953e-01,-5.245803230966294528e+00
-4.178177215189876059e-01,-5.500123018680260323e+00
-4.137086075949368280e-01,-5.893094167137705064e+00
-4.095994936708860501e-01,-6.071618629448275684e+00
-4.054903797468356608e-01,-7.934807308758119682e+00
-4.013812658227848273e-01,-3.414563463996329151e+00
-3.972721518987344380e-01,-3.972889204659547646e-01
-3.931630379746836601e-01,-4.142108650247644519e+00
-3.890539240506328267e-01,-4.034493033435054166e+00
-3.849448101265824373e-01,-2.430593634370197265e+00
-3.808356962025316594e-01,-2.699188938168635588e+00
-3.767265822784812701e-01,-3.394084824080085383e+00
-3.726174683544304922e-01,-3.438389934207717769e+00
-3.685083544303796588e-01,-3.205821893224661601e+00
-3.643992405063292694e-01,-3.356903313040847436e+00
-3.602901265822784915e-01,-3.676743890116419333e+00
-3.561810126582281022e-01,-3.908434010892920973e+00
-3.520718987341772688e-01,-3.740292385615895387e+00
-3.479627848101264909e-01,-4.255535306379109706e+00
-3.438536708860761015e-01,-3.905368958345269093e+00
-3.397445569620253236e-01,-4.264654025307327956e+00
-3.356354430379749343e-01,-2.824291668815416045e+00
-3.315263291139241009e-01,-3.782532200079402163e+00
-3.274172151898733230e-01,-4.259826328538477647e+00
-3.233081012658229336e-01,-3.279037760813947600e+00
-3.191989873417721002e-01,-4.770735316324889119e+00
-3.150898734177217109e-01,-3.478297321265970687e+00
-3.109807594936709330e-01,-2.761497732100675506e+00
-3.068716455696205436e-01,-5.718799166850632609e+00
-3.027625316455697657e-01,-3.429580065925210253e+00
-2.986534177215189323e-01,-3.711008828233206991e+00
-2.945443037974685430e-01,-3.494974750485102533e+00
-2.904351898734177650e-01,-3.361961874600082556e+00
-2.863260759493673757e-01,-3.496581877461331533e+00
-2.822169620253165423e-01,-3.397692919836089676e+00
-2.781078481012657644e-01,-3.285812538029515562e+00
-2.739987341772153751e-01,-3.423892157802270741e+00
-2.698896202531645971e-01,-3.068678684299294801e+00
-2.657805063291142078e-01,-2.875735706567084105e+00
-2.616713924050633744e-01,-2.917611397809437790e+00
-2.575622784810127630e-01,-2.683637809242910510e+00
-2.534531645569622071e-01,-2.652385082625682067e+00
-2.493440506329114015e-01,-2.302696869644069722e+00
