#x(nm),y(nN)
-4.799999999999999822e-01,-1.149274957993534407e+01
-4.759301265822785121e-01,-1.002864872119814699e+01
-4.718602531645568199e-01,-6.639837200604510770e+00
-4.677903797468355163e-01,-1.980821198203658318e+00
-4.637205063291138241e-01,-7.888536174911133791e+00
-4.596506329113925204e-01,-7.115176538438931608e+00
-4.555807594936708282e-01,-7.115344327936264257e+00
-4.515108860759495246e-01,-6.500940241343061032e+00
-4.474410126582278324e-01,-6.563358408743924066e+00
-4.433711392405061402e-01,-6.683652756612056045e+00
-4.393012658227848366e-01,-6.835140989684607149e+00
-4.352313924050631444e-01,-6.967152313484444193e+00
-4.311615189873418408e-01,-7.017056756182757482e+00
-4.270916455696201486e-01,-7.082375782696791688e+00
-4.230217721518988450e-01,-7.250608048926229898e+00
-4.189518987341771528e-01,-7.540132267467809513e+00
-4.148820253164558491e-01,-7.998890857128285070e+00
-4.108121518987341569e-01,-8.098857923211294718e+00
-4.067422784810124647e-01,-9.904900582307288204e+00
-4.026724050632911611e-01,-1.013063817000234579e+01
-3.986025316455694689e-01,-9.629752762898244001e+00
-3.945326582278482208e-01,-1.117500999271919859e+01
-3.904627848101264731e-01,-8.799201860895157878e+00
-3.863929113924052250e-01,-4.183868240788335413e+00
-3.823230379746834773e-01,-3.733678841385852931e-01
-3.782531645569617851e-01,-2.931319308038579319e+00
-3.741832911392405370e-01,-2.774183358500466046e+00
-3.701134177215187893e-01,-2.693819322487369661e+00
-3.660435443037975412e-01,-2.221212839336573097e+00
-3.619736708860758490e-01,-2.319381389807228633e+00
-3.579037974683545453e-01,-2.187847605909479132e+00
-3.538339240506328531e-01,-2.029855888492643423e+00
-3.497640506329115495e-01,-1.940458951601643944e+00
-3.456941772151898573e-01,-1.899207797881737436e+00
-3.416243037974681651e-01,-1.669524855311014910e+00
-3.375544303797468615e-01,-1.454977973680285475e+00
-3.334845569620251693e-01,-1.556356886394266503e+00
-3.294146835443038657e-01,-1.475440630795002761e+00
-3.253448101265821735e-01,-9.791986359202666801e-01
-3.212749367088608698e-01,-1.323758013269370926e+00
-3.172050632911391777e-01,-1.394974090404651923e+00
-3.131351898734178740e-01,-1.810595582311086194e+00
-3.090653164556961818e-01,-1.311987239015623530e+00
-3.049954430379744896e-01,-1.555068551552233336e+00
-3.009255696202531860e-01,-1.179428307763948691e+00
-2.968556962025314938e-01,-1.512314232583008344e+00
-2.927858227848101902e-01,-1.358845272732368548e+00
-2.887159493670884980e-01,-1.555622897215943379e+00
-2.846460759493671944e-01,-1.376612484839358164e+00
-2.805762025316455022e-01,-1.600977129461625292e+00
-2.765063291139242541e-01,-1.592531496016529102e+00
-2.724364556962025063e-01,-1.790787957356611226e+00
-2.683665822784808141e-01,-1.420618218687753620e+00
-2.642967088607595660e-01,-1.622832443547139514e+00
